sku_code,product_title,variant_title,sales_price,cost_price,description,brand,upc_code,image_url,country_origin_code,weight_grams,product_id,min_reorder_level,quantity_to_reorder,max_reorder_level,width,depth,height,dimensions_unit,tax_rate,estimated_delivery,tags,product_properties,variant_options,tariff_code,qty_on_hand,total_qty,total_stock_value
2NS,Columbia Nail Spotter,"2""",324.0,,"The Columbia 2-inch Nail Spotter provides a lightweight, professional solution for quickly and accurately finishing drywall fastener indentations. Its adjustable swivel tension and dual-base design allow for a customized feel that suits any finishing style.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_2ns_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""2\""""}",,100,100,
3NS,Columbia Nail Spotter,"3""",324.0,,"The Columbia Nail Spotter - 3"" provides a wider finishing path and a lightweight aluminum design for fast, professional fastener coverage.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_3ns_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""3\""""}",,100,100,
C1HEXT,Columbia One Handle,Extendible 3'-5',128.0,,"The Columbia One Handle - Extendible 3'-5' provides a versatile, telescoping reach that maintains rigid control for flawless flat box finishing on walls and ceilings. Its lightweight aluminum build ensures maximum pressure transfer with minimal operator fatigue.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_c1hext_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Model"": ""Extendible 3'-5'""}",,100,100,
CHXL,Columbia One Handle,Long Extendible 4'-8',150.0,,The Columbia One Handle - Long Extendible 4'-8' offers the rigid reach needed for finishing high ceilings and walls with total control. Its telescoping aluminum design ensures consistent pressure and professional results without the need for stilts.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_chxl_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Model"": ""Long Extendible 4'-8'""}",,100,100,
C1HS,Columbia One Handle,Stubby,40.0,,The Columbia One Handle - Stubby delivers maximum control and rigidity in tight spaces where standard handles can't reach. Its compact aluminum design ensures professional flat box results in closets and confined corners.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_c1hs_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Model"": ""Stubby""}",,100,100,
C1H,Columbia One Handle,Fixed,35.0,,"The Columbia One Handle - Fixed provides a rigid, high-stability connection for precise flat box control and consistent pressure on every pass. Its lightweight aluminum construction and ergonomic grip make it a reliable choice for professional drywall finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_c1h_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Model"": ""Fixed""}",,100,100,
COBCR,Columbia Outside Corner Roller,Standard,60.0,,The Columbia Outside Corner Roller - Standard provides the precise pressure needed to embed paper-faced bead on 90-degree corners for a bubble-free finish.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cobcr_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Profile"": ""Standard""}",,100,100,
CBNCR,Columbia Outside Corner Roller,Bullnose,64.0,,"The Columbia Outside Corner Roller - Bullnose provides specialized, even pressure to perfectly seat rounded paper-faced corner beads for a flawless, bubble-free finish.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cbncr_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Profile"": ""Bullnose""}",,100,100,
COBCRE,Columbia Outside Corner Roller,European,1.0,,"The Columbia Outside Corner Roller - European provides precision-calibrated pressure to securely embed European-standard corner beads for a flawless, bubble-free finish.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cobcre_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Profile"": ""European""}",,100,100,
COBCRW,Columbia Outside Corner Roller,Wide,86.52,,The Columbia Outside Corner Roller - Wide provides the specialized coverage and uniform pressure needed to securely embed wide-flange paper-faced beads on 90-degree corners.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cobcrw_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Profile"": ""Wide""}",,100,100,
PMHS,Columbia Predator Matrix Handle,"Short 29""-39""",384.0,,"This short 29""-39"" carbon fiber handle provides elite maneuverability and ergonomic comfort for wall work and low-ceiling drywall finishing. Its rigid, lightweight construction ensures consistent pressure and a flawless finish with every pass.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_pmhs_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Predator Family",,"{""Handle Length"": ""Short 29\""-39\""""}",,100,100,
PMH,Columbia Predator Matrix Handle,"40""-60""",418.0,,"The Columbia Predator Matrix Handle - 40""-60"" combines a lightweight carbon fiber build with an ergonomic multi-point grip for superior control and comfort on standard ceiling heights.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_pmh_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Predator Family",,"{""Handle Length"": ""40\""-60\""""}",,100,100,
PMHL,Columbia Predator Matrix Handle,"Long 56""-76""",503.0,,"The Columbia Predator Matrix Long Handle provides an adjustable 56"" to 76"" reach and a lightweight carbon fiber build to simplify high-ceiling drywall finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_pmhl_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Predator Family",,"{""Handle Length"": ""Long 56\""-76\""""}",,100,100,
PC1HEXT,Columbia Predator One Handle,Extendable 3'-5',138.0,,The Columbia Predator One Handle - Extendable 3'-5' features a lightweight carbon fiber shaft and a versatile telescoping design to maximize reach and minimize fatigue. It offers professional-grade control and durability for seamless transitions between standard walls and upper-wall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_pc1hext_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Predator Family",,"{""Model"": ""Extendable 3'-5'""}",,100,100,
PC1H,Columbia Predator One Handle,4' Fixed,62.0,,The Columbia Predator One Handle - 4' Fixed features a lightweight carbon fiber shaft and ergonomic grip for maximum control and reduced fatigue during wall finishing.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_pc1_handles_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Predator Family",,"{""Model"": ""4' Fixed""}",,100,100,
PCHXL,Columbia Predator One Handle,Long Extendable 4'-8',168.0,,The Columbia Predator One Handle - Long Extendable 4'-8' utilizes a lightweight carbon fiber shaft to provide exceptional reach and control on high ceilings while significantly reducing arm fatigue.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_pchxl_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Predator Family",,"{""Model"": ""Long Extendable 4'-8'""}",,100,100,
2.5SF,Columbia Standard Flusher,"2.5""",116.8,,"The Columbia Standard Flusher - 2.5"" delivers a perfectly feathered finish on 90-degree interior corners with a single, efficient pass. Its compact design is optimized for bedding tape and initial coats, ensuring professional results with less effort.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_25sf_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""2.5\""""}",,100,100,
3SF,Columbia Standard Flusher,"3""",92.0,,"The Columbia Standard Flusher - 3"" delivers a flawless, feathered finish on 90-degree interior corners in a single, efficient motion. Crafted from high-grade aluminum and stainless steel, this 3-inch tool ensures professional-grade precision and durability.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_3sf_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""3\""""}",,100,100,
3WTSF,Columbia Standard Flusher,"3"" Widetrack",93.0,,"The Columbia Standard Flusher - 3"" Widetrack offers a wider feathering path for flawless secondary and finish coats on interior 90-degree corners. Its precision-machined aluminum and stainless steel construction ensures a smooth, professional result with every pass.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_3wtsf_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""3\"" Widetrack""}",,100,100,
3.5SF,Columbia Standard Flusher,"3.5""",133.02,,"The Columbia Standard Flusher - 3.5"" provides a wider, professional-grade finish for interior corners, making it the perfect choice for second and final coats. Its precision-machined design ensures a smooth, feathered edge that significantly reduces sanding time.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_35sf_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""3.5\""""}",,100,100,
4SF,Columbia Standard Flusher,"4""",105.0,,"The Columbia Standard Flusher - 4"" provides a broad, professional-grade finish for final skim coats on interior 90-degree corners. Its wide profile and stainless steel blade ensure a smooth, feathered edge that minimizes sanding time.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_4sf_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""4\""""}",,100,100,
7CFB,Columbia Throttle Corner Flusher Box,"7""",299.0,,"The Columbia Throttle Corner Flusher Box - 7"" features an integrated pump for continuous compound delivery, eliminating manual reloading during high-volume corner finishing. This precision tool ensures a smooth, feathered finish with maximum efficiency on every inside corner.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_7cfb_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""7\""""}",,100,100,
8CFB,Columbia Throttle Corner Flusher Box,"8""",311.0,,"The Columbia Throttle Corner Flusher Box - 8"" utilizes an integrated pump for continuous compound delivery, allowing you to finish wide inside corners without manual reloading. This high-capacity tool maximizes your workflow speed while ensuring a flawless, professional-grade feather.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_8cfb_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Size"": ""8\""""}",,100,100,
TCS,Columbia Tool Case,Gun Case,175.0,,"Columbia Tool Case - Gun Case provides a rugged, foam-lined storage solution specifically optimized for protecting automatic tapers and core finishing tools. Its compact, impact-resistant design ensures your equipment stays secure and calibrated during transit.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_tcs_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Tool Sets & Kits",,"{""Case Type"": ""Gun Case""}",,100,100,
RC,Columbia Tool Case,Road Case,1020.16,,Columbia Tool Case - Road Case offers maximum protection and organization for your full drywall finishing kit. Its rugged shell and custom foam interior safeguard your tools against the toughest job site conditions.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_rc_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Tool Sets & Kits",,"{""Case Type"": ""Road Case""}",,100,100,
FMH,Columbia UHMW Mud Applicator,L-Trim,98.0,,"Columbia UHMW Mud Applicator - L-Trim provides a slick, self-lubricating surface for smooth and precise compound application on edge trims. It eliminates drag and sticking, making your drywall finishing workflow faster and cleaner.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fmh_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Applicator Type"": ""L-Trim""}",,100,100,
IA90,Columbia UHMW Mud Applicator,Inside 90°,98.0,,"Columbia UHMW Mud Applicator - Inside 90° delivers a smooth, non-stick compound application for internal corners using a self-lubricating polyethylene surface. This precision tool integrates with your pump system to ensure consistent, high-speed finishing without the drag of metal applicators.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ia90_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Applicator Type"": ""Inside 90°""}",,100,100,
OA90,Columbia UHMW Mud Applicator,Outside 90°,98.0,,"Columbia UHMW Mud Applicator - Outside 90° features a self-lubricating surface that prevents compound drag on external corners. It integrates with your pump system to provide fast, uniform coverage on every outside bead.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_oa90_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Applicator Type"": ""Outside 90°""}",,100,100,
OA90-325,Columbia UHMW Mud Applicator,Outside 90° 325,89.25,,"Columbia UHMW Mud Applicator - Outside 90° 325 delivers a smooth, non-stick compound application specifically for wide-flange outside corners. Its self-lubricating polyethylene design eliminates drag and speeds up high-production finishing.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_fmh_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools",,"{""Applicator Type"": ""Outside 90° 325""}",,100,100,
TS,Columbia Tactical Set,,5435.0,,"Columbia Tactical Set is the ultimate all-in-one automatic finishing kit designed to transition contractors into a high-speed, professional drywall workflow. This comprehensive bundle includes everything from the taper and boxes to a protective road case for total jobsite efficiency.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_ts_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Tool Sets & Kits",,{},,100,100,
PTS,Columbia Predator Tactical Set,,5861.0,,The Columbia Predator Tactical Set delivers a full-scale automatic finishing workflow anchored by the ultra-lightweight Predator carbon-fiber taper. This professional kit includes everything from flat boxes and corner tools to a protective road case for peak job site efficiency.,Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_rc_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Tool Sets & Kits",,{},,100,100,
SACS,Columbia Commando Set,,919.0,,"The Columbia Commando Set is the ultimate semi-automatic solution for crews looking to boost efficiency and precision in corner finishing. This all-in-one kit includes everything from flushers and applicators to a heavy-duty mud tube, all organized in a professional carrying case.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_sacs_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Tool Sets & Kits",,{},,100,100,
TWS,Columbia Warrior Set,,663.0,,"The Columbia Warrior Set is a complete professional skimming kit featuring four Tomahawk smoothing blades, an extendible handle, and a rugged protective case. It is the ultimate setup for contractors ready to achieve flawless, high-efficiency finishes on every surface.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_tws_01.webp,,,,,,,,,,in,6.875,,"Columbia, Drywall Finishing Tools, Tool Sets & Kits",,{},,100,100,
CPFP,Columbia PowerFill 3.5 Pro Series Cordless Loading Pump,,1473.0,,"The Columbia PowerFill 3.5 Pro Series Cordless Loading Pump eliminates manual pumping fatigue with a high-speed, programmable battery-powered system. Fill your taping tools faster and more accurately while protecting your body from repetitive strain.",Columbia Tools,,https://drywalltoolbox.com/wp-content/uploads/2026/media/columbia_tools_cpfp_01.webp,,,,,,,,,,in,6.875,,"26B418, automatic loading pump, CPFP, Graco, loading pump, mud pump, power fill, powerfill",,{},,100,100,
