Brand,Product Name,SKU,Product Price,Product Description
Advance Equipment,"Advance 24"" Wide Blade Drywall Knife Long Handle",AL24-4LH,35.99,"Advance 24"" Wide Blade Drywall Skimming Knife with Long Wood Handle model AL24-4LH Advance wide drywall taping knives are great for skimming wide areas or creating unique textures like skip trowel texture, knockdown textures and more. Load up compound with the wide blade, and reach high with this unique drywall knife. Advance 24"" Wide Blade Drywall Skimming Knife Features Tempered blade with aluminum back mount 16"" Wood Handle for Extra Reach Wide Blade (5.625"" with holder) Holds More Material Made in USA"
Advance Equipment,"Advance 24"" Wide Blade Drywall Skimming Knife",AL24-46P,35.99,"Advance 24"" Wide Blade Drywall Skimming Knife model AL24-46P Advance wide drywall taping knives are great for skimming wide areas or creating unique textures like skip trowel texture, knockdown textures and more. The handle end is threaded for screwing in extension poles – making reaching ceiling lids a little easier. Load up compound with the wide blade, and reach high with this unique drywall knife. Advance 24"" Wide Blade Drywall Skimming Knife Features Tempered blade with aluminum back mount 6"" Plastic Handle with Threaded End to easily add extension poles Wide Blade (5.625"" with holder) Holds More Material Made in USA"
Advance Equipment,"Advance 28"" Easy Mud Mixer",EM94H,16.99,"Advance 28"" Easy Mud Mixer Mixes Drywall Mud, Paint, or Texture Special Rounded Bottom Won't Catch on Buckets!"
Advance Equipment,"Advance 5"" Fan Blade Mud Mixer",FM24,17.99,"Advance 5"" Fan Blade Drywall Mud Mixer- Made in USA Fan Blade Mixer Welded Non-Slip Blades 3/8"" Hexagon Shaft"
Advance Equipment,"Advance 7"" Adjustable Wipe Down Knife",38007,22.99,"The Advance 7"" Adjustable Wipe Down Knife The latest innovation in Wipedown knives from Advance is here. Now, all the quality you expect from Advance with the added ability to pivot the knife handle. You now have a range of motion to get the angle you need. Whether you are right or left handed this knife can adjust for you. As an added bonus, the 18"" handle is threaded to give the option to add a handle to reach high ceiling joints. The blade is high-grade Stainless Steel and the handle is high-impact plastic with standard thread at the end to add a longer handle. Features 18"" Threaded Handle, Fits Standard Threaded End Poles. Stainless Steel Blade. Easy Adjustable Angle Blade Lock."
Advance Equipment,"Advance 8"" Blue Steel Offset Drywall Taping Knife",OSG-8,26.99,"Advance 8"" Blue Steel Offset Drywall Taping Knife mode OS-8 Offset Drywall taping knives give you the critical tool angle necessary to achieve smooth, slick finish. The offset handle lets you get the knife blade virtually flat against the wall. The Cool Grip handle is comfortable and has a durable aluminum spine. Advanced offset taping knives are the perfect tool for professionals looking for the highest level of finish. Advance 8"" Blue Steel Offset Drywall Taping Knife Features: Cool Grip handle for maximum comfort Offset Flexible Blue Steel Blade Made in the USA"
Advance Equipment,"Advance 8"" Stainless Offset Drywall Taping Knife",OSG-8SS,31.99,"Advance 8"" Stainless Steel Offset Drywall Taping Knife mode OS-8S Offset Drywall taping knives give you the critical tool angle necessary to achieve smooth, slick finish. The offset handle lets you get the knife blade virtually flat against the wall. The Cool Grip handle is comfortable and has a durable aluminum spine. Advanced offset taping knives are the perfect tool for professionals looking for the highest level of finish. Advance 8"" Stainless Steel Offset Drywall Taping Knife Features: Cool Grip handle for maximum comfort Offset Flexible Stainless Steel Blade that won’t corrode Made in the USA"
Advance Equipment,Advance Boomerang Blade Mixer,BR716,24.99,"Advance Boomerang Blade Mixer is the latest innovation in drywall mud mixers. Forward rotation, no need to run in reverse. No splash. This mixer draws material from the top to the bottom of the bucket. Super Heavy-duty 28"" long 7/16"" Steel Hexagon Shaft"
Advance Equipment,Advance Drywall Finishing Station,IR37,599.0,"Advance Drywall Finishing Station The Ultimate Drywall Utility Station, move your work station wherever you go, keeping your tools and materials organized and out of the way. The Ultimate Mobile Drywall Utility Station provide an all-in-one solution for your jobsite, allowing you to work faster and smarter by eliminating trips back and forth. Its a tool box, a wash station, a mud filling station, and a tool holder. The light weight one-piece design also folds up for easy for transportation from job site to job site. Features: 24"" Wide Wash Station Tool Holder Holds Mud Boxes, Finishing Knives, and More Adjustable Height Tool Holder Collapsible For Easy Transportation Easy Rolling Lockable Wheels"
Advance Equipment,Advance Drywall Tape Holder,TH50,13.99,Advance Drywall Tape Holder-Made in USA Plated to resist rust Hooks on belt Holds up to 500' roll tape
Advance Equipment,"Advance Equipment 62"" Basswood Booking Table",562BT,310.0,"Advance Equipment 62"" Basswood Booking Table - 562BT Perfect for smooth and precise booking tasks. Made of Basswood: Crafted from durable basswood, measuring ¾” x 11” wide x 2 for strength and stability. Booking Tables: Designed for efficient use in various applications."
Advance Equipment,Advance Jam Clearing Tool,34491,15.99,Advance Jam Clearing Tool Easily clears paper jams in tape guides Reduces down time ** This tool will not work on the Premier/Blue Line Removable Head Taper
Advance Equipment,Advance Mud Pan Mixer,EMP12,5.99,"Advance Mud Pan Mixer Ideal for mixing pre-mixed and powder compounds in the mud pan. The 2.5"" X 2.5"" mixing blade is a special blend of polypropylene for durability. The ¼” x 11″ round shaft will fit any standard drill. Perfect when doing quick patch and repair jobs. Made In USA 2.5"" X 2.5"" Ideal For Mixing In Mud Pan. Fits Standard drill"
Advance Equipment,Advance Rapid Fill Banjo,4618,199.0,"Advance Stainless Steel Rapid Fill Banjo Drywall Taper Combines USA made quality and superior value. The stainless steel construction on the drywall banjo taper tool is slightly heavier than the traditional aluminum banjo tapers, but gives this drywall banjo additional strength and durability. With the addition of the Rapid Fill Valve, you can fill the banjo from any standard loading pump. The Advance Drywall Banjo Taper utilizes a dry tape design that keeps the drywall tape roll separated from the mud compartment that opens and closes with a single latch/clasp. Wood Top Handle With Side Strap. Adjustable Mud Flow. Stainless Steel Construction. Strap can be mounted for right or left handed use. Roller wheel tape holder helps dispense tape smoother and easier. Exclusive ""Rapid Fill"" loading pump filler valve allows for easy filling. Made in USA"
Advance Equipment,Advance Stainless Steel Banjo,4617,129.0,"Advance Stainless Steel Banjo Drywall Taper combines USA made quality and superior value. The stainless steel construction on the drywall banjo taper tool is slightly heavier than the traditional aluminum banjo tapers, but gives this drywall banjo additional strength and durability. The Advance Drywall Banjo Taper utilizes a dry tape design that keeps the drywall tape roll separated from the mud compartment that opens and closes with a single latch/clasp. Wood top handle with side strap Adjustable mud flow Stainless steel construction Strap can be mounted for right or left handed use Roller wheel tape holder helps dispense tape smoother and easier Made in USA"
Advance Equipment,Advance Tornado Drywall Power Mixer Paddle,EC28,20.99,"Advance Tornado Power Mixer This high-tech, durable polypropylene mixing paddle, eliminates bucket/ pail gouging due to polypropylene on plastic mixing. Easy flow design allows for smooth a proper mixing without lumps. Pivoting paddle acts as a squeegee to pull material off the sides of the bucket while mixing material in an upward motion. Compound cleans off high-tech plastic easier and faster then traditional mixer. Mixer comes with a 28"" shaft that will fit any standard mixing drill Paddle measures 2.5 inches wide by 7 inches long. Made in USA"
Advance Equipment,"Paste Mate 40"" Heavy Duty Pasting Machine",050401,4069.0,"Paste Mate 40"" Heavy Duty Pasting Machine - Model #50401 Manual, gear driven pasting machine for heavier materials up to 40″ wide. Stainless steel tank with two removable and three fixed rollers. Paste roller is hard coat anodized for ultimate protection. Rolling Stand, adjustable in height, has 4″ industrial locking casters. Legs fold under machine for easy transport. Has a drain plug for quick clean-up. Also, has measuring counter complete with stainless steel bracket and 2 gear wheels. Features: For Heavy-duty Materials Up To 40"" Wide. Chromed Rolling Stand, Adjustable In Height With 4"" Industrial Casters. Deep Stainless Steel Tank With 2 Removable & Three Fixed Rollers. Can Be Used For Vinyl, Grasscloth, String, Burlap, Suede, Etc. Stand With Material Supports Folds Under Tank For Fast Set-Up. Comes With Rolling Stand And Measuring Counter. Optional Booking Table Sold Separately."
Advance Equipment,"Paste Mate 62"" Heavy Duty Pasting Machine",50621,4699.0,"Paste Mate 62"" Heavy Duty Pasting Machine - Model #50621 Manual, gear driven pasting machine for heavier materials up to 62″ wide. Stainless steel tank with two removable and three fixed rollers. Paste roller is hard coat anodized for ultimate protection. Rolling Stand, adjustable in height, has 4″ industrial locking casters. Legs fold under machine for easy transport. Has a drain plug for quick clean-up. Also, has measuring counter complete with stainless steel bracket and 2 gear wheels. Features: For Heavy-duty Materials Up To 62"" Wide. Chromed Rolling Stand, Adjustable In Height With 4"" Industrial Casters. Deep Stainless Steel Tank With 2 Removable & Three Fixed Rollers. Can Be Used For Vinyl, Grasscloth, String, Burlap, Suede, Etc. Stand With Material Supports Folds Under Tank For Fast Set-Up. Comes With Rolling Stand And Measuring Counter. Optional Booking Table Sold Separately."
All-Wall,All-Wall Angle Head Single Wheel Kit TT - COL - DM,AHSWK,19.99,
All-Wall,All-Wall Bulk Sanding Sponges M/F (Box of 150),07380-B150,159.0,"Our drywall sanding blocks combine the perfect combination of high drywall compound removal capacity and good surface quality. The four sided, quality, abrasive grit coating is exceptionally durable. The medium foam density makes this the perfect all-purpose drywall sanding sponge. All-Wall drywall sanding blocks can be easily cleaned with compressed air or water - allowing the sponge to be used several times. Our quality sponges are also great for wet-sanding drywall. Specifications: Medium/Fine Grit (4 sided) Long lasting Aluminum Oxide sanding grit Medium density foam is perfect for drywall sanding Dimensions: 2 5/8""x3 7/8""x1"" Bulk box of 150 - Extra Value Take a look at the recommended items (item 14340) we offer the same sponger in a slightly larger size to sand more surface on each stroke. This results in less effort to sand the same surface area, it is a sanding sponge that is truly designed with the drywaller in mind."
All-Wall,All-Wall Dual Angle Fine Grit Sponge 100ct,10038-B100,149.0,All-Wall Dual Angle Fine Grit Sponge 100ct
All-Wall,All-Wall Dual Angle Med Grit Sponge 100ct,10037-B100,149.0,All-Wall Dual Angle Medium Grit Sponge 100ct
All-Wall,All-Wall Dual Angle Sponges M/F (Box of 100),10041-B100,149.0,"Size - 5"" x 3"" x 1"" Save big buying in bulk! Our top quality dual-angle (MED/FINE) sanding sponges are a cost effective solution for professional drywall sanding. Bulk Box of 100 sponges Dual Angle: Medium/Fine"
All-Wall,All-Wall X1 Extendable Handle 3ft - 8ft,R-0001,62.99,"All-Wall X1 Extendable Handle The X1 is an anodized aluminum telescopic pole that features a unique and handy ""twist lock"" design. The telescopic pole extends from 3' to 8' feet with a simple twist of the wrist! This Extendable works with various Corner Rollers (see application below). However, the optional Angle Head Ball turns this Extendable into an Extendable Angle Head Handle. The optional Coarse Thread Adapter will allow you to use this Rankee pole with most Sanding Heads, Texture Brushes, Knockdown Knives and Paint Rollers. X1 Fits: Ames® Corner Roller TapeTech Corner Roller Columbia Corner Roller Finish Pro Corner Roller Drywall Master Corner Roller Precision and Tape Master Corner Roller Tape Worm® Nail Spotters Note: The X1 DOES NOT fit Cinta Corner Roller. Add the optional X7 X-Ball to use with Angle Heads or the X8 Super Sander Adapter to use with the Super Sander Sanding Pole. Note: Must add adapters to use with Angle Head and Coarse Threads."
