Identity Key,Canonical Brand,Canonical Identifier,Source Count,Observation Count,Verified Price Source Count,Distinct Verified Prices,Identity Status,Identity Contradictions,Market Price Status,Market Price,Observed Price Spread,All-Wall Price,All-Wall Duplicate Count,All-Wall Observed Duplicate Prices,All-Wall Evidence Quality,All-Wall Product Name,Al's Taping Tools Price,Al's Taping Tools Duplicate Count,Al's Taping Tools Observed Duplicate Prices,Al's Taping Tools Evidence Quality,Al's Taping Tools Product Name,Wall Tools Price,Wall Tools Duplicate Count,Wall Tools Observed Duplicate Prices,Wall Tools Evidence Quality,Wall Tools Product Name
columbia::8cfb,Columbia Tools,8cfb,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.54,324.99,0,324.99,single_observation,"Columbia 8"" ThrottleBox Angle Box 8CFB",324.45,0,324.45,single_observation,"Columbia 8"" ThrottleBox Angle Box",,0,,,
columbia::8fbba,Columbia Tools,8fbba,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.72,481.99,0,481.99,single_observation,"Columbia 8"" Fat Boy Automatic Assist Drywall Flat Box",481.27,0,481.27,single_observation,"Columbia 8"" Fat Boy Automatic Assist Drywall Flat Box",,0,,,
columbia::8ffb,Columbia Tools,8ffb,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.65,389.99,0,389.99,single_observation,"Columbia 8"" Flat Finishing Box",389.34,0,389.34,single_observation,"Columbia 8"" Drywall Flat Finisher Box",,0,,,
columbia::8ffba,Columbia Tools,8ffba,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,9.94,421.99,0,421.99,single_observation,"Columbia 8"" Automatic Assist Drywall Flat Box",,0,,,,431.93,0,431.93,single_observation,Columbia 8 in. Automatic Assist Flat Box
columbia::8itfb,Columbia Tools,8itfb,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.58,443.99,0,443.99,single_observation,"Columbia Inside Track Fat Boy Flat Box 8""",443.42,0,443.42,single_observation,"COLUMBIA 8"" INSIDE TRACK FAT BOY BOX",443.41,0,443.41,single_observation,Columbia 8 in. Inside Track Fat Boy Flat Box
columbia::ah15,Columbia Tools,ah15,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.50,27.94,0,27.94,single_observation,AH15 Columbia Angle Head Handle Ball #5816,,0,,,,25.44,0,25.44,single_observation,Columbia Handle Connecting Link Ball (COLM-AH15)
columbia::ah18,Columbia Tools,ah18,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.44,10.16,0,10.16,single_observation,AH18 Columbia Angle Head Socket Wear Cup #5817,,0,,,,8.72,0,8.72,single_observation,Columbia Socket Wear Cup (COLM-AH18)
columbia::ah1a,Columbia Tools,ah1a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.82,12.18,0,12.18,single_observation,Columbia Spring Housing Angle Head,,0,,,,8.36,0,8.36,single_observation,Columbia Return Spring Holder (COLM-AH1A)
columbia::ah4,Columbia Tools,ah4,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.10,,0,,,,3.46,0,3.46,single_observation,AH4 - Angle Head Side Blade,3.56,0,3.56,single_observation,"Columbia Side Blade Skid, Stainless Steel (COLM-AH4)"
columbia::ah5,Columbia Tools,ah5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.66,2.28,0,2.28,single_observation,AH5 Columbia Angle Head Frame Retainer Clip #5806,,0,,,,1.62,0,1.62,single_observation,Columbia Frame Retainer Clip / Blade Holder Stop (COLM-AH5)
columbia::ah6a,Columbia Tools,ah6a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.31,23.36,0,23.36,single_observation,Columbia Ball Holder Release Clip Angle Head,,0,,,,20.05,0,20.05,single_observation,Columbia Ball Holder Release Clip (COLM-AH6A)
columbia::ah8,Columbia Tools,ah8,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.96,6.78,0,6.78,single_observation,AH8 Columbia Angle Head Retainer Clip (Short) #5812,,0,,,,5.82,0,5.82,single_observation,"Columbia Top Retainer Clip, fits 2"", 2.5"", and 3"" (COLM-AH8)"
columbia::ah9,Columbia Tools,ah9,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.54,12.25,0,12.25,single_observation,AH9 Columbia Angle Head Retainer Clip (Long) #5814,,0,,,,9.71,0,9.71,single_observation,"Columbia 2, 2.5, & 3 in. Bottom Retainer Clip (COLM-AH9)"
columbia::aha,Columbia Tools,aha,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.01,,0,,,,24.87,0,24.87,single_observation,Columbia Angle Head Ball Adapter,24.88,0,24.88,single_observation,Columbia Angle Head Adaptor
columbia::bf,Columbia Tools,bf,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.28,75.99,0,75.99,single_observation,Columbia Box Filler Fitting,75.71,0,75.71,single_observation,Columbia Box Filler,75.71,0,75.71,single_observation,Columbia Box Filler
columbia::bh07,Columbia Tools,bh07,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.80,16.12,0,16.12,single_observation,BH07 Columbia Box Handle Cam Follower #11374,15.32,0,15.32,single_observation,Columbia Box Handle Cam Follower - BH7,,0,,,
columbia::bh2,Columbia Tools,bh2,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,7.64,45.84,0,45.84,single_observation,BH2 Columbia Box Handle 180 Grip Plate - COL handles #12459,,0,,,,38.20,0,38.20,single_observation,Columbia 180 Grip Plate for Flat Box Handle (COLM-BH2)
columbia::bh26,Columbia Tools,bh26,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,4.13,12.38,0,12.38,single_observation,BH26 Columbia Box Handle Cam for 180 Handle #11575,9.62,0,9.62,single_observation,Box Handle Cam for 180 Handle - BH26,8.25,0,8.25,single_observation,Columbia Cam for 180 Grip Flat Box Handle (COLM-BH26)
columbia::bh3,Columbia Tools,bh3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.95,35.90,0,35.90,single_observation,Columbia Lower Mounting Bracket,,0,,,,29.95,0,29.95,single_observation,Columbia Lower Mounting Bracket for 180 Grip Flat Box Handle (COLM-BH3)
columbia::bh5,Columbia Tools,bh5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.21,10.54,0,10.54,single_observation,BH5 Columbia Box Handle Upper Mounting Bracket (180 Grip) #12460,,0,,,,9.33,0,9.33,single_observation,Columbia Upper Mounting Bracket for 180 Grip Flat Box Handle (COLM-BH5)
columbia::c1h,Columbia Tools,c1h,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.11,64.99,0,64.99,single_observation,Columbia ONE Handle,64.89,0,64.89,single_observation,Columbia ONE Handle,64.88,0,64.88,single_observation,Columbia 4 ft. Columbia One Handle
columbia::c1h/cltha,Columbia Tools,c1h/cltha,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,17.00,147.00,0,147.00,single_observation,Columbia Tomahawk Smoothing Blade Handle,130.00,0,130.00,single_observation,Columbia Tomahawk Smoothing Blade Fixed Handle,,0,,,
columbia::c1hext,Columbia Tools,c1hext,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.81,135.99,0,135.99,single_observation,Columbia ONE Extendable Handle,135.19,0,135.19,single_observation,Columbia ONE Extendable Handle 3'-5',135.18,0,135.18,single_observation,Columbia 3-5 ft. Extendable Columbia One Handle
columbia::cbncr,Columbia Tools,cbncr,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,3.54,87.00,0,87.00,single_observation,Columbia Outside Bullnose Corner Roller,86.52,0,86.52,single_observation,Columbia Outside Bullnose Corner Roller,90.06,0,90.06,single_observation,Columbia Outside Bullnose Bead Roller
columbia::cc,Columbia Tools,cc,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.30,368.00,0,368.00,single_observation,Columbia Corner Cobra Adjustable Roller,367.71,0,367.71,single_observation,Columbia Corner Cobra Adjustable Inside & Outside Corner Roller,367.70,0,367.70,single_observation,Columbia Corner Cobra
columbia::cc5,Columbia Tools,cc5,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.11,6.70,0,6.70,single_observation,Columbia Roller for Corner Cobra,4.59,0,4.59,single_observation,Columbia Roller for Corner Cobra - CC5,,0,,,
columbia::cext90,Columbia Tools,cext90,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.37,127.99,0,127.99,single_observation,Columbia Outside 90 Applicator Head,127.62,0,127.62,single_observation,Columbia Outside 90 Corner Applicator Head,127.62,0,127.62,single_observation,Columbia Outside 90 Degree Mud Applicator
columbia::cfb10,Columbia Tools,cfb10,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.14,7.30,0,7.30,single_observation,CFB10 Columbia Angle Box 5/16-18 X 3/4in Thumb Screw #5550,,0,,,,5.16,0,5.16,single_observation,"Columbia 5/16""-18"" x 3/4"" Thumb Screw (COLM-CFB10)"
columbia::cfb15,Columbia Tools,cfb15,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.26,30.10,0,30.10,single_observation,CFB15 Columbia Angle Box Door Hinge #5552,,0,,,,25.84,0,25.84,single_observation,Columbia Door Hinge (COLM-CFB15)
columbia::cfb15a,Columbia Tools,cfb15a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.79,2.75,0,2.75,single_observation,CFB15A Columbia Angle Box Hinge Bushing #5553,,0,,,,1.96,0,1.96,single_observation,Columbia Hinge Bushing for Corner Box (COLM-CFB15A)
columbia::cfb16,Columbia Tools,cfb16,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.13,7.28,0,7.28,single_observation,CFB16 Columbia Angle Box Bearing Sleeve - Ss #5554,,0,,,,5.15,0,5.15,single_observation,Columbia Bearing Sleeve (COLM-CFB16)
columbia::cfb19,Columbia Tools,cfb19,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.61,5.48,0,5.48,single_observation,CFB19 Columbia Angle Box Nylatron Bushing #5555,,0,,,,3.87,0,3.87,single_observation,Columbia Nylatron Bushing (COLM-CFB19)
columbia::cfb1a,Columbia Tools,cfb1a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.78,5.65,0,5.65,single_observation,CFB1A Columbia Angle Box Hinge Seal #5556,,0,,,,3.87,0,3.87,single_observation,Columbia Hinge Seal for Corner Box (COLM-CFB1A)
columbia::cfb25,Columbia Tools,cfb25,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.79,6.95,0,6.95,single_observation,CFB25 Columbia Angle Box Mud Supply Seal Plate #5560,,0,,,,5.16,0,5.16,single_observation,Columbia Mud Supply Valve Seal Plate & Shaft (COLM-CFB25)
columbia::cfb6,Columbia Tools,cfb6,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,6.26,32.18,0,32.18,single_observation,CFB6 Columbia Angle Box Mud Supply Valve Unit #5545,,0,,,,38.44,0,38.44,single_observation,Columbia Mud Supply Valve for Corner Box (COLM-CFB6)
columbia::cflt,Columbia Tools,cflt,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.06,91.99,0,91.99,single_observation,Columbia Flat Applicator Head,91.93,0,91.93,single_observation,"Columbia 4"" Flat Applicator Head",91.94,0,91.94,single_observation,Columbia 4 in. Flat Applicator
columbia::chxl,Columbia Tools,chxl,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.96,173.99,0,173.99,single_observation,Columbia Extendable Roller Handle 4'-8',,0,,,,173.03,0,173.03,single_observation,Columbia 4-8 ft. Extendable Handle
columbia::clt32,Columbia Tools,clt32,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.78,268.99,0,268.99,single_observation,"Columbia 32"" Cam-Lock Compound Mud Tube",268.21,0,268.21,single_observation,"Columbia 32"" Cam-Lock Compound Mud Tube",268.22,0,268.22,single_observation,Columbia 32 in. Cam Lock Compound Mud Tube
columbia::clt42,Columbia Tools,clt42,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,0.89,280.99,0,280.99,single_observation,"Columbia 42"" Cam-Lock Compound Mud Tube",280.11,0,280.11,single_observation,"Columbia 42"" Cam-Lock Compound Mud Tube",280.10,0,280.10,single_observation,Columbia 42 in. Cam Lock Compound Mud Tube
columbia::clt55,Columbia Tools,clt55,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.89,278.99,0,278.99,single_observation,"Columbia 55"" Cam-Lock Compound Mud Tube",278.10,0,278.10,single_observation,"Columbia 55"" Cam-Lock Compound Mud Tube",,0,,,
columbia::cltbf,Columbia Tools,cltbf,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,11.41,,0,,,,70.47,0,70.47,single_observation,Columbia Compound Tube Filler Adaptor,81.88,0,81.88,single_observation,Columbia Cam Lock Box Filler
columbia::cltha,Columbia Tools,cltha,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.47,86.99,0,86.99,single_observation,Columbia Tomalock Adaptor,86.52,0,86.52,single_observation,Columbia Tomalock Smoothing Blade Adaptor Tomahawk Handle,86.52,0,86.52,single_observation,Columbia Tomalock Adaptor
columbia::cmh,Columbia Tools,cmh,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.43,113.99,0,113.99,single_observation,"Columbia Closet Monster 18"" Handle",113.56,0,113.56,single_observation,"Columbia Closet Monster 18"" Flat Box Handle",113.56,0,113.56,single_observation,Columbia Closet Monster Flat Box Handle
columbia::cmt24,Columbia Tools,cmt24,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.08,197.99,0,197.99,single_observation,"Columbia 24"" Compound Mud Tube",197.91,0,197.91,single_observation,"Columbia 24"" Drywall Corner Finishing Compound Mud Tube",,0,,,
columbia::cmt32,Columbia Tools,cmt32,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.26,208.99,0,208.99,single_observation,"Columbia 32"" Compound Mud Tube",208.73,0,208.73,single_observation,"Columbia 32"" Drywall Corner Finishing Compound Mud Tube",,0,,,
columbia::cmt42,Columbia Tools,cmt42,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.28,221.99,0,221.99,single_observation,"Columbia 42"" Compound Mud Tube",221.71,0,221.71,single_observation,"Columbia 42"" Drywall Corner Finishing Compound Mud Tube",,0,,,
columbia::cobcr,Columbia Tools,cobcr,3,3,3,2,verified,,MARKET_PRICE_CONFLICT,,0.48,87.00,0,87.00,single_observation,Columbia 90° Outside Bead Corner Roller,86.52,0,86.52,single_observation,Columbia Taping Tools Standard Outside 90 Corner Bead Roller,86.52,0,86.52,single_observation,Columbia Outside 90 Degree Bead Roller
columbia::cobcrw,Columbia Tools,cobcrw,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,0.48,87.00,0,87.00,single_observation,Columbia Tools Wide Outside Bead Roller,86.52,0,86.52,single_observation,Columbia Taping Tools Superwide Outside 90 Corner Bead Roller,,0,,,
columbia::colsemi,Columbia Tools,colsemi,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,855.00,1175.00,0,1175.00,single_observation,Columbia Semi-Auto Taping Tool Kit,2030.00,0,2030.00,single_observation,Columbia Semi-Automatic Starter Set,,0,,,
columbia::cr,Columbia Tools,cr,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.88,162.75,0,162.75,single_observation,Columbia Corner Roller Head Only,167.63,0,167.63,single_observation,Columbia Corner Roller,,0,,,
columbia::cr11,Columbia Tools,cr11,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.26,30.10,0,30.10,single_observation,CR11 Columbia Corner Roller Handle Connecting Link #5567,,0,,,,25.84,0,25.84,single_observation,Columbia Handle Connecting Link (COLM-CR11)
columbia::cr12,Columbia Tools,cr12,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.39,5.38,0,5.38,single_observation,CR12 Columbia Corner Roller Swivel Coupling Pin #5568,,0,,,,3.99,0,3.99,single_observation,Columbia Handle Connecting Link for Corner Roller (COLM-CR12)
columbia::cr2,Columbia Tools,cr2,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,5.12,20.64,0,20.64,single_observation,Columbia Roller Wheel CR2,,0,,,,15.52,0,15.52,single_observation,"Columbia Roller, 2 piece - Nylatron/Steel (COLM-CR2)"
columbia::cr3,Columbia Tools,cr3,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.97,9.45,0,9.45,single_observation,CR3 Columbia Corner Roller Bearing Sleeve #5563,,0,,,,6.48,0,6.48,single_observation,Columbia Bearing Sleeve (COLM-CR3)
columbia::cr4,Columbia Tools,cr4,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.60,5.40,0,5.40,single_observation,CR4 Columbia Corner Roller Washer #5564,,0,,,,3.80,0,3.80,single_observation,Columbia Cut Washer (COLM-CR4)
columbia::cr6,Columbia Tools,cr6,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,2.94,17.68,0,17.68,single_observation,CR6 Columbia Corner Roller Handle Mounting Swivel #5565,14.74,0,14.74,single_observation,Corner Roller Handle Mounting Swivel - CR6,15.18,0,15.18,single_observation,Columbia Handle Mounting Swivel (COLM-CR6)
columbia::cs,Columbia Tools,cs,3,3,3,3,verified,,MARKET_PRICE_CONFLICT,,6.48,35.99,0,35.99,single_observation,Columbia Pole Sander Head Only,32.45,0,32.45,single_observation,Columbia Pole Sander Head Only,38.93,0,38.93,single_observation,Columbia Sander
columbia::ct1,Columbia Tools,ct1,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,25.60,180.74,0,180.74,single_observation,CT1 Columbia Taper Head Casting #5570,,0,,,,155.14,0,155.14,single_observation,Columbia Taper Head (COLM-CT1)
columbia::ct10,Columbia Tools,ct10,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.00,6.85,0,6.85,single_observation,CT10 Columbia Taper Crimping Arm Bushing Right #5583,,0,,,,4.85,0,4.85,single_observation,Columbia Crimping Arm Bushing - Right (COLM-CT10)
columbia::ct101,Columbia Tools,ct101,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.30,4.15,0,4.15,single_observation,CT101 Columbia Taper Return Spring #5961,,0,,,,2.85,0,2.85,single_observation,Columbia Mud Supply Valve Return Spring (COLM-CT101)
columbia::ct103,Columbia Tools,ct103,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,21.34,150.64,0,150.64,single_observation,CT103 Columbia Taper Barrel Main Body #5963,,0,,,,129.30,0,129.30,single_observation,Columbia Barrel (Main Aluminium Tube Body) (COLM-CT103)
columbia::ct105,Columbia Tools,ct105,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.90,34.62,0,34.62,single_observation,CT105 Columbia Taper Crimper Lever #5965,,0,,,,29.72,0,29.72,single_observation,Columbia Crimper Lever (COLM-CT105)
columbia::ct106,Columbia Tools,ct106,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.36,11.72,0,11.72,single_observation,CT106 Columbia Taper Bearing Shaft #5966,,0,,,,10.36,0,10.36,single_observation,Columbia Crimper Lever Bearing Shaft (COLM-CT106)
columbia::ct107,Columbia Tools,ct107,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.26,30.10,0,30.10,single_observation,CT107 Columbia Taper Piston Body #5967,,0,,,,25.84,0,25.84,single_observation,Columbia Piston Body (COLM-CT107)
columbia::ct10a,Columbia Tools,ct10a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.23,7.08,0,7.08,single_observation,CT10A Columbia Taper Crimping Arm Bushing Left #5584,,0,,,,4.85,0,4.85,single_observation,Columbia Crimping Arm Bushing - Left (COLM-CT10A)
columbia::ct11,Columbia Tools,ct11,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.19,10.24,0,10.24,single_observation,CT11 Columbia Taper Mud Guard Plate #5585,,0,,,,9.05,0,9.05,single_observation,Columbia Mud Guard Plate (COLM-CT11)
columbia::ct111,Columbia Tools,ct111,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.56,18.08,0,18.08,single_observation,CT111 Columbia Taper Piston Cup #5969,,0,,,,15.52,0,15.52,single_observation,Columbia Plunger Cup (COLM-CT111)
columbia::ct112,Columbia Tools,ct112,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.79,12.64,0,12.64,single_observation,CT112 Columbia Taper Connecting Stud #5970,,0,,,,10.85,0,10.85,single_observation,Columbia Slotted Piston Connecting Stud (COLM-CT112)
columbia::ct115,Columbia Tools,ct115,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.19,22.60,0,22.60,single_observation,CT115 Columbia Taper Guard Ring #5973,,0,,,,19.41,0,19.41,single_observation,Columbia Barrel Guard Ring (COLM-CT115)
columbia::ct116,Columbia Tools,ct116,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.53,21.94,0,21.94,single_observation,CT116 Columbia Taper Strap #5974,,0,,,,19.41,0,19.41,single_observation,Columbia Standard Strap (COLM-CT116)
columbia::ct118,Columbia Tools,ct118,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.41,8.23,0,8.23,single_observation,CT118 Columbia Taper Retaining Spring Clip #5977,,0,,,,5.82,0,5.82,single_observation,Columbia Tape Spool Retaining Spring Insert (COLM-CT118)
columbia::ct12,Columbia Tools,ct12,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.94,10.05,0,10.05,single_observation,CT12 Columbia Taper Tape Advance Release Bracket #5586,,0,,,,7.11,0,7.11,single_observation,Columbia Tape Advance Release Bracket (COLM-CT12)
columbia::ct125,Columbia Tools,ct125,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.47,4.70,0,4.70,single_observation,CT125 Columbia Taper Roller #5985,,0,,,,3.23,0,3.23,single_observation,Columbia Hand Grip Roller (COLM-CT125)
columbia::ct125a,Columbia Tools,ct125a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.35,4.58,0,4.58,single_observation,CT125A Columbia Taper Bearing #5986,,0,,,,3.23,0,3.23,single_observation,Columbia Hand Grip Roller Sleeve (COLM-CT125A)
columbia::ct127,Columbia Tools,ct127,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,4.24,36.56,0,36.56,single_observation,CT127 Columbia Taper Extension Shaft Bracket #5988,,0,,,,32.32,0,32.32,single_observation,Columbia Extension Shaft Bracket (COLM-CT127)
columbia::ct128,Columbia Tools,ct128,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.40,29.24,0,29.24,single_observation,CT128 Columbia Taper Shaft Guide Strap #5989,,0,,,,25.84,0,25.84,single_observation,Columbia Extention Shaft Guide Strap (COLM-CT128)
columbia::ct129,Columbia Tools,ct129,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.21,4.10,0,4.10,single_observation,CT129 Columbia Taper Shaft Guide Roller Bushing #5990,,0,,,,2.89,0,2.89,single_observation,Columbia Shaft Guide Roller Sleeve (COLM-CT129)
columbia::ct129a,Columbia Tools,ct129a,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,1.87,6.40,0,6.40,single_observation,CT129A Columbia Taper Strap Bracket #5991,,0,,,,4.53,0,4.53,single_observation,Columbia Shaft Guide Bracket/Control Extension Support (COLM-CT129A)
columbia::ct129b,Columbia Tools,ct129b,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.37,7.53,0,7.53,single_observation,CT129B Columbia Taper Sleeve (Plastic Roller) #5992,,0,,,,5.16,0,5.16,single_observation,Columbia Shaft Guide Roller  (COLM-CT129B)
columbia::ct13,Columbia Tools,ct13,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,2.05,14.46,0,14.46,single_observation,Columbia Taper Dog Base Bracket,,0,,,,12.41,0,12.41,single_observation,Columbia Dog Base Bracket (COLM-CT13)
columbia::ct130,Columbia Tools,ct130,2,2,2,2,verified,,MARKET_PRICE_CONFLICT,,3.85,27.14,0,27.14,single_observation,CT130 Columbia Taper Extension Shaft #5993,,0,,,,23.29,0,23.29,single_observation,Columbia Extension Shaft (COLM-CT130)
