"schematic_id","part_id","part_name","qty","source_sku"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT79","Taper Hollow Shaft (CT-79)","","CT79"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT78","Drive Chain (CT78)","","CT78"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT34","Cover Plate Attachment Block (CT34)","","CT34"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ10","Predator Taper 4-40 x 1/4 Fillister Slot (FAZ10)","","FAZ10"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT25","Taper Knife Guide Square Tube (CT-25)","","CT25"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT18","Predator Taper Guide Bracket (CT18)","","CT18"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA2L3","4-40 X 3/4"" Hex Bolt (FA283)","","FA2L3"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT53","Taper Toe Kicker (CT-53)","","CT53"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT15A","Old Style Ratchet Rod (CT15A)","","CT15A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PAS80","Predator Taper Pull Rod Assembly (PAS80)","","PAS80"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ1S","Predator Taper 4-40 x 1/8 Set Screw (FAZ1S)","","FAZ1S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PAS07","Predator Taper Pivot Assembly Small (PAS07)","","PAS07"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT114","Predator Taper Locking Block (CT114)","","CT114"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA228","#6 Flat Washer (FA228)","","FA228"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT71","Drive Sprocket Small (CT71)","","CT71"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT 140","Predator Taper Tape Advance Plate (CT140)","","CT140"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA277","Predator Taper Creaser Arm Assembly (PA277)","","PA277"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT12","Tape Advance Release Bracket (CT12)","","CT12"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA239","6-32 x ¼"" Binder Slot (FA239)","","FA239"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT43","Taper Micro Chain #5618 (CT-43)","","CT43"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT741A","Predator Taper Cutter Block Clamp (CT741A)","","CT741A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT43","Taper Micro Chain #5618 (CT-43)","","CT43"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTA1A","Predator Taper Cutter Block Assembly (CTA1A)","","CTA1A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA214","4/40 x ¼"" Flat Slot (FA214)","","FA214"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA200","1/16"" x ¼"" Split Pin (FA200)","","FA200"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT47","Taper Crimping Wheel (CT47)","","CT47"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA234","6-32 Nyloc Jam Nut (FA234)","","FA234"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAS46","Predator Taper 4-40 x 5/16 Set Screw (FAS46)","","FAS46"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA202","1/16"" x 1/2"" Split Pin (FA202)","","FA202"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT45","Taper Connecting Rod (CT-45)","","CT45"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT19","Taper Paper Feed Guide (CT-19)","","CT19"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT22","Taper Brass Bracket (CT22)","","CT22"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FX242","Predator Taper Flex Connector (FX242)","","FX242"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTS6","Carriage Guide Rod Stop (CT56)","","CTS6"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTYS","Predator Taper Y-Cam Spring (CTYS)","","CTYS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA243","6-32 x 3/8"" Flat Slot (FA243)","","FA243"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT59","Magnet (CT59)","","CT59"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA2AS","1/4 in Plastic Washer (FA285)","","FA2AS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PAZ20","Predator Taper Zinc Cam Roller (PAZ20)","","PAZ20"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTS6","Carriage Guide Rod Stop (CT56)","","CTS6"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT759","Predator Taper Hollow Shaft Predator (CT759)","","CT759"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT40","Return Spring Ring (CT40)","","CT40"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","LT54","Predator Taper Titanium Pull Rod 54 (LT54)","","LT54"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT93","Taper Mud Shut Off Lever Arm (CT93)","","CT93"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA32S","1/4-20 X 1"" Hex Bolt (FA323)","","FA32S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA290","1/4-20 Nyloc Nut (FA290)","","FA290"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTS9","Magnet (CT59)","","CTS9"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ48","Predator Taper 5/16-18 x 3/4 Hex Bolt (FAZ48)","","FAZ48"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","EA:CLS","Predator Taper Cam Lock Sleeve (EA:CLS)","","EACLS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","ER2LT","Predator Taper Tension Rod Left (ER2LT)","","ER2LT"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","LT06","Predator Taper Lightweight Frame Bracket (LT06)","","LT06"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA21A","4-40 X 1/2 in Fill. Head Screw (FA219)","","FA21A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA207","4-40 Nyloc Nut (FA207)","","FA207"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA214","Predator Taper Head Assembly 14 in (PA214)","","PA214"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT87","Old Style Taper Cap (CT87)","","CT87"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA228","#6 Flat Washer (FA228)","","FA228"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT98","Taper Mud Supply Seal Plate (CT-98)","","CT98"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ21S","Predator Taper 6-32 x 1/8 Set Screw (FAZ21S)","","FAZ21S"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT34CL","Cam Lock Cap Side Block (CT34-CL)","","CT34CL"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ20","Predator Taper 6-32 x 3/4 Hex Bolt (FAZ20)","","FAZ20"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT711A","Predator Taper Crimping Arm Bearing (CT711A)","","CT711A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FRZ13","Predator Taper Zinc Frame Rivet (FRZ13)","","FRZ13"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA199","2-56 x 3/16"" Binder Slot (FA199)","","FA199"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT95","Control Valve (CT95)","","CT95"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT98","Taper Mud Supply Seal Plate (CT-98)","","CT98"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT95","Control Valve (CT95)","","CT95"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT87-CL","Cam Lock Taper Cap (CT87-CL)","","CT87CL"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT94","Mud Shut-Off Upper Plate (CT94)","","CT94"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA266","Predator Taper Head Sub Assembly (PA266)","","PA266"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT3","Stainless Steel Right Insert Bushing (CT3)","","CT3"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT776","Predator Taper Drive Sprocket Large (CT776)","","CT776"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT7","Side Plate Support  Right (CT7)","","CT7"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA214","4/40 x ¼"" Flat Slot (FA214)","","FA214"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAZ14","Predator Taper 4-40 x 3/8 Hex Bolt (FAZ14)","","FAZ14"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT25","Taper Knife Guide Square Tube (CT-25)","","CT25"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","C779-CS","Predator Carbon Fiber Cover Plate Cork Seal (C779-CS)","","C779CS"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA277","Predator Taper Creaser Arm Assembly (PA277)","","PA277"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FR258","Predator Taper Frame Reinforcement (FR258)","","FR258"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT18","Predator Taper Guide Bracket (CT18)","","CT18"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA22K","4-40 Nyloc Nut (FA22K)","","FA22K"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","PA2S4","Predator Taper Side Plate Assembly (PA2S4)","","PA2S4"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT17","Separation Plate (CT17)","","CT17"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA227","#6 Star Washer (FA227)","","FA227"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT10","Taper Crimping Arm Bushing Right (CT10)","","CT10"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","EA200","Predator Taper External Adapter 200 (EA200)","","EA200"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CA239","Predator Taper Adjusting Screw (CA239)","","CA239"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT132","Taper Connecting Link (709043-A)","","CT132"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT154","Predator Taper Cam Roller (CT154)","","CT154"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT72","Cable (CT72)","","CT72"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT52","Predator Taper Spacer Bar (CT52)","","CT52"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA224","1/8"" X 3/8"" Split Pin (FA224)","","FA224"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT2","Insert Bushings (CT2)","","CT2"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA20A","4-40 x 3/16 Flat Head Screw (FA20A)","","FA20A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA27A","6-32 x 1/4 Pan Head Screw (FA27A)","","FA27A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT74","Predator Taper Cable Guide Pulley (CT74)","","CT74"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT03","Predator Taper Left Insert Bushing (CT03)","","CT03"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","C154","Predator Carbon Fiber Cam Roller (C154)","","C154"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA526","3/8-16 x 1 Hex Bolt (FA526)","","FA526"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FAJ706","Predator Joint Fastener 70-6 (FAJ706)","","FAJ706"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT77","Taper Drive Sprocket Large (CT-77)","","CT77"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CTS6A","Carriage Guide Rod Stop A (CT56A)","","CTS6A"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT67","Taper Ratchet Gear (CT-67)","","CT67"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT771","Predator Taper Drive Sprocket Small (CT771)","","CT771"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT70","Drive Shaft (CT70)","","CT70"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA258","8-32 x ¼"" Half Dog Set (FA258)","","FA258"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT66","Taper Drive Drum (CT66)","","CT66"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT69","Predator Taper Drive Cam (CT69)","","CT69"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT67","Taper Ratchet Gear (CT-67)","","CT67"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA283","4-40 X 3/4"" Hex Bolt (FA283)","","FA283"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT67","Taper Ratchet Gear (CT-67)","","CT67"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT58","Guide Rod Bushing (CT58)","","CT58"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","C159","Predator Carbon Fiber Magnet (C159)","","C159"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA220","4-40 X 3/4in Bind Head Screw (FA220)","","FA220"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT64","Needle Return Shaft (CT64)","","CT64"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA238","6-32 x 3/16"" Fillister Slot (FA238)","","FA238"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT02","Predator Taper Insert Bushing (CT02)","","CT02"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA219","4-40 x ½"" Fillister Slot (FA219)","","FA219"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT65","Needle Return Spring (CT65)","","CT65"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT59","Magnet (CT59)","","CT59"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","FA210","4/40 x 3/16""  Binder Slot (FA210)","","FA210"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT768","Predator Taper Clutch Lever (CT768)","","CT768"
"columbia-automatic-taper-predator-carbon-fiber-53-ptaper-predatortaper-head-sch","CT765","Predator Taper Manual Drive Grip (CT765)","","CT765"
