Brands,Name,SKU,Description,Images,Match Status,Matched Identifier Field,Production SKU,Production Product Name,Production Type,Production Brand,Production Published,Production Category,Production Product Kind,Production MPN
Columbia,Columbia Tomahawk Warrior Set,TWS,"The New Columbia Warrior set takes the guess work out of starting off with Smoothing Blades. This set contains a variety of sizes that will help you complete most every smoothing blade job. From wiping down tapes, to fully coating walls and ceilings, and everything in between, this kit will have you covered. The Warrior Set comes with the Tomahawk essentials, as well as a convenient case to protect your investment. The case also makes it easy to get your set onto the job site. Columbia Tomahawk Smoothing Blades make easy work out of sanding and finishing. SET INCLUDES: Gun Case 7″ Tomahawk 12″ Tomahawk 18″ Tomahawk 32″ Tomahawk Tomalock Adaptor Columbia One EXT Handle There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/CTTTWS_M.jpg,Exact identifier match,SKU,TWS,Columbia Warrior Set,simple,Columbia Tools,1,Drywall Finishing Tools > Columbia Tools > Tool Sets & Kits,toolset,TWS
Columbia,Columbia X Graco PowerFill 3.5 Loading Pump,CPFP,"Columbia Tools has partnered with Graco to bring you a Columbia Tools branded version of their already successful cordless powered loading pump for Columbia customers. The Columbia X Graco PowerFill is designed to fill all automatic taping and finishing tools with ease. The PowerFill system completely eliminates the need for manual pumping, allowing you to fill with just the push of a button. Say Goodbye to Hand Pumping. The single-button pumping mechanism reduces fatigue and minimizes the risk of injury associated with manual pumps. With a flow rate of up to 3.5 gpm, you can fill tools lightning-fast, and with the capability to pump up to 55 gallons on a single battery charge, you’ll have all-day performance. Plus, it’s programmable to automatically refill tools with Precision Fill. Bucket not included. Features SmartControl Pro with Programmable Precision Fill: Automatically refills your tools to your preset level. One Button Pumping: Eliminates fatigue and potential injuries. Hands-Free Continuous Run Mode: Ideal for transferring large quantities of material or self-cleaning. Hi-Rise Fill Tube: Allows you to fill tools while standing upright, protecting your back and reducing fatigue. The tube rotates to position the outlet where needed, including above buckets to save space and contain drips. Includes Filler Attachments: Designed for angle and flat boxes. Powerstroke Pump 4X Life vs. Manual Pumps: Built for exceptional durability. Fastest Tool Fills: Pumps up to 3.5 gpm for efficient filling. Maintenance Free: Tool-less access for easy cleaning of the pump cylinder, inl",https://s3.amazonaws.com/tswfastcomfiles/product/20410_MD-CTTCPFP.jpg,Exact identifier match,SKU,CPFP,Columbia PowerFill 3.5 Pro Series Cordless Loading Pump,simple,Columbia Tools,1,Drywall Finishing Tools > Columbia Tools > Mud Pans & Pumps,drywall-finishing-tool,CPFP
TapeTech,41 in - 63 in TapeTech XTender Finishing Box Handle,88TTE,"The TapeTech XTender® Finishing Box Handle attaches to the EasyClean®, EasyClean® High Capacity or Power Assist® Finishing Boxes and provides control to cleanly sweep the boxes off the joint for a perfect finish. The XTender® is the strongest extendable finishing box handle in the industry and adjusts from 41"" to 63"" for increased reach and versatility. Features Extends for greater reach with all TapeTech finishing boxes Anodized aluminum construction Extends from 41"" to 63"" There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT88TTE_M.jpg,Exact identifier match,SKU,88TTE,TapeTech Box XTender Handle,simple,TapeTech,1,Drywall Finishing Tools > TapeTech > Handles & Extensions,drywall-finishing-tool,88TTE
TapeTech,TapeTech EasyClean Loading Pump,76TT,"The TapeTech 76TT EasyClean® Loading Pump combines reliability with innovation. The 76TT features the slim tube design preferred by professional finishers and robust construction for dependable performance and long life. The TapeTech 76TT Loading Pump has a redesigned head and a new Twist-lock foot valve that provides secure attachment and easy removal for cleaning and maintenance. And the 76TT does not require a paper gasket for the filler adapter or gooseneck due to an innovative, integrated O-Ring that provides a terrific seal with fewer headaches from lost, worn or damaged paper gaskets. The 76TT pump accepts the standard 85T gooseneck and 90T filler adapter. Features Fills Automatic Tapers (with 85T gooseneck) Fills finishing boxes, MudRunner®, corner applicators and nail spotters (with 90T filler adapter) There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT76TT_M.jpg,Exact identifier match,SKU,76TT,TapeTech EasyClean® Pump - Standard,variation,TapeTech,1,,drywall-finishing-tool,76TT
TapeTech,TapeTech Extension Handle,XHTT,"TapeTech is the first company to introduce an interchangeable handle system that allows one support handle to be used with every tool. Whether you use standard, fixed length fiberglass handles or aluminum extension support handles, you’ll need just one base handle. The base handle for the fiberglass system is model FHTT. The base handle for the extension handle system is model XHTT. The base handle fits the corner roller, corner applicator and nail spotter without any adapters. The heavy duty, easy-to-change adapter (CFA-TT) connects the new handles to the corner finishers, and the new, optimal diameter makes TapeTech handles the most ergonomic in the industry. Both base handles feature a D-shaped fitting that securely positions the handle in the Corner Applicator and positively prevents the tool from rotating during use. Note: If you use your current Nail Spotters with the new handle system you will need to mount the handle in the back holes of the tabs on the Nail Spotter. There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTTXHTT_M.jpg,Exact identifier match,SKU,XHTT,TapeTech Support Handle - Extension,variation,TapeTech,1,,drywall-finishing-tool,XHTT
TapeTech,TapeTech EasyClean Automatic Taper,07TT,"The TapeTech 07TT EasyClean® Automatic Taper redefines quality, durability and value. The Taper simultaneously applies tape and the correct amount of joint compound for all drywall joints - dramatically improving taping efficiency. The EasyClean® cover plate can be removed with just a quarter turn for quick and easy cleaning or service. The stainless steel side plates, along with a hard anodized push rod and cable drum, prevent corrosion and provide long life. The adjustable brake allows you to set and maintain the desired tension on the main wheels. The control tube has enclosed rollers to provide the most comfortable grip while protecting your hands from the pinching that can occur with other brands. The integrated hook on the spool keeper lets you hang the taper from framing or scaffolding. The smaller diameter of the new tube protector provides maximum comfort and requires no tools to remove for easy cleaning and cable replacement. All these features make the new 07TT Taper the best choice for professional drywall finishers. Features Applies joint compound and tape to butt joints and flat joints on walls and ceilings Applies joint compound and tape to internal corners on walls and ceilings Easy clean cover plate Stainless steel side plates Hard anodized push rod and cable drum Adjustable brake Enclosed rollers on control tube Integrated hook Smaller diameter tube protector Includes (1) 050081F Extra spring (1) 054209F Extra main cable assembly (1) 056133 Extra pyramid blade (1) 059049 Extra gooser needle There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT07TT_M.jpg,Exact identifier match,SKU,07TT,TapeTech EasyClean® Automatic Taper - Standard,variation,TapeTech,1,,drywall-finishing-tool,07TT
TapeTech,3 in TapeTech EasyRoll Adjustable Corner Finisher,48TT,"The TapeTech EasyRoll Adjustable Corner Finisher is used to perfectly feather both joint compound edges of internal corners in one pass. The Corner Finishers can be used for wall-to-wall internal corners or wall-to-ceiling corners. The adjustable feature of this tool refers to the ability to control the amount of spring pressure by engaging or disengaging one set of tension springs on the back of the corner finisher. Corner Finishers, also referred to as Angle Finishers or Angle Heads, are attached to a corner applicator or the 14TT MudRunner to quickly and professionally finish internal drywall corners. EasyRoll Adjustable Corner Finishers have wheels to provide the smoothest action on the wall and are spring loaded to help compensate for slightly imperfect corners. Use with the FHTT Fiberglass Handle or the XHTT Extension Handle – not included. Features Wipes down excess mud in internal corners Embeds inside corner tape on walls and ceilings Finishes inside corners of walls and ceilings Stainless steel frames Patented, positive ball retainer EasyRoll wheels Adjustable springs There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT48TT_M.jpg,Exact identifier match,SKU,48TT,"TapeTech Corner Finisher - 3"" EasyRoll® Adjustable",variation,TapeTech,1,,drywall-finishing-tool,48TT
TapeTech,"8"" Corner Applicator",CA08TT,The TapeTech Corner Applicator supplies joint compound to the Corner Finishers for fast and efficient finishing of internal corners (angles). Corner Applicators are also used with Mud Heads to quickly and cleanly apply joint compound to internal or external corners for the installation of paper-faced corner bead. TapeTech Corner Applicators feature a stainless steel cone. Use with the FHTT Fiberglass Handle or the XHTT Extension Handle   not included. Applies joint compound to external corners for paper faced bead application (with 16TT) Applies joint compound to inside corner for tape application (with 16TT90) Finishes internal corners (with corner finishers) There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/TTTCA08TT_M.jpg,Exact identifier match,SKU,CA08TT,"TapeTech Corner Applicator - 8""",variation,TapeTech,1,,drywall-finishing-tool,CA08TT
TapeTech,CARBON FIBER EasyClean Automatic Taper,07TTC,"TapeTech is excited to introduce the new 07TT-C Carbon Fiber Automatic Taper -the world’s lightest automatic taper. At just 5.65 pounds, the 07TT-C is up to 20% lighter than competitive tapers, reducing worker fatigue. Both the main tube and the control tube are carbon fiber, a material that will not dent and is temperature-neutral. No more cold tubes in the winter or hot tubes in the summer! Features: •Carbon Fiber Main Tube and Control Tube •EasyClean Cover Plate •Adjustable Brake •Tool-less Tube Protector •Tool Hook There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTT07TTC_close_up.jpg,Exact identifier match,SKU,07TT-C,TapeTech EasyClean® Automatic Taper - Carbon Fiber,variation,TapeTech,1,,drywall-finishing-tool,07TT-C
TapeTech,"TapeTech 2"" Angle Head Drywall Corner Finisher - 40XTT",40XTT,"TapeTech 2"" Angle Head Drywall Corner Finisher The corner finisher is designed to wipe down and feather both sides of an internal corner in one pass. Used to follow the Corner Roller and wipe down excess compound left when the tape is embedded into the corner. The spring action compensates for corners that are slightly over or under 90 degrees and the blade design produces smoothly feathered internal corners. There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTT40XTT_M.jpg,Exact identifier match,SKU,40XTT,"TapeTech Corner Finisher - 2""",variation,TapeTech,1,,drywall-finishing-tool,40XTT
TapeTech,2 1/2 in TapeTech 42TT Corner Finisher,42TT,"The TapeTech Corner Finisher is used to perfectly feather both joint compound edges of internal corners in one pass. The Corner Finishers can be used for wall-to-wall internal corners or wall-to-ceiling corners. Corner Finishers, also referred to as Angle Finishers, are attached to a corner applicator (CA07TT or CA08TT) or the 14TT MudRunner® to quickly and professionally finish internal drywall corners. TapeTech Corner Finishers are spring loaded to help compensate for slightly imperfect corners. Use with the FHTT Fiberglass Handle or the XHTT Extension Handle – not included. Features Wipes down excess mud in internal corners Embeds inside corner tape on walls and ceilings Finishes inside corners of walls and ceilings Stainless steel frames Patented, positive ball retainer There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT42TT_M.jpg,Exact identifier match,SKU,42TT,"TapeTech Corner Finisher - 2.5""",variation,TapeTech,1,,drywall-finishing-tool,42TT
TapeTech,34 in TapeTech Finishing Box Handle,8034TT,"The TapeTech Finishing Box Handles attach to the TapeTech EasyClean®, MAXXBOX® or Power Assist® Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Features Anodized aluminum handle Adjustable grip There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/0000101_M_.jpg,Exact identifier match,SKU,8034TT,"TapeTech Flat Box Handle - 34""",variation,TapeTech,1,,drywall-finishing-tool,8034TT
TapeTech,TapeTech MudRunner,14TT,"The TapeTech MudRunner® delivers joint compound to corners with precision control and minimal effort. A simple twist of the wrist activates the piston and creates a consistent flow of joint compound. Twist it back and the flow stops immediately. Use it with TapeTech Corner Finishers to quickly achieve high quality, finished internal corners or with Mud Heads to apply compound to internal and external corners when installing paper-faced corner bead to drywall. The MudRunner® holds 50% more joint compound than a standard 8"" Corner Applicator and 70% more than a 7"" Corner Applicator Features: Applies compound to external corners for paper faced bead application (with 16TT) Applies compound to inside corner for tape application (with 16TT90) Finishes internal corners (with corner finishers) There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/14TT_med.jpg,Exact identifier match,SKU,14TT,TapeTech MudRunner® Compound Applicator - Standard,variation,TapeTech,1,,drywall-finishing-tool,14TT
TapeTech,7 in TapeTech Corner Applicator,CA07TT,The TapeTech Corner Applicator supplies joint compound to the Corner Finishers for fast and efficient finishing of internal corners (angles). Corner Applicators are also used with Applicator Heads to quickly and cleanly apply joint compound to internal or external corners for the installation of paper-faced corner bead. TapeTech Corner Applicators feature a stainless steel cone. Use with the FHTT Fiberglass Handle or the XHTT Extension Handle – not included. Features Applies joint compound to external corners for paper faced bead application (with 16TT) Applies joint compound to inside corner for tape application (with 16TT90) Finishes internal corners (with corner finishers) Stainless steel cone There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/TTTCA07TT_M.jpg,Exact identifier match,SKU,CA07TT,"TapeTech Corner Applicator - 7""",variation,TapeTech,1,,drywall-finishing-tool,CA07TT
TapeTech,42 in TapeTech Finishing Box Handle,8042TT,"The TapeTech Finishing Box Handles attach to the TapeTech EasyClean®, MAXXBOX® or Power Assist® Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Features Attaches to TapeTech EasyClean® Boxes Attaches to TapeTech MAXXBOX® Attaches to TapeTech Power Assist® Boxes Anodized aluminum handle Adjustable grip There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/0000101_M_.jpg,Exact identifier match,SKU,8042TT,"TapeTech Flat Box Handle - 42""",variation,TapeTech,1,,drywall-finishing-tool,8042TT
TapeTech,Wizard Compact Finishing Box Handle,8000TT,"The Wizard™ makes magic happen! The new model 8000TT/8000TT-PA Wizard handle from TapeTech provides unmatched control, maximum access and eliminates the learning curve of using traditional finishing box brake handles. The Wizard is the only finishing box handle that places your hand directly over the pressure plate, reducing the effort required while providing superior control. The Wizard fits into the smallest closets or under stairs and is much safer for workers on scaffolding compared to using a finishing box handle of any other length. The innovative design, including the ability to reverse the front handle, allows for multiple ergonomic hand positions to reduce worker fatigue and increase productivity. Every drywall finisher needs the Wizard™ in their toolbox! There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/8000TT_med.jpg,Exact identifier match,SKU,8000TT,TapeTech Wizard® Compact Finishing Box Handle - Standard,variation,TapeTech,1,,drywall-finishing-tool,8000TT
TapeTech,54 in TapeTech Finishing Box Handle,8054TT,"The TapeTech Finishing Box Handles attach to the TapeTech EasyClean®, MAXXBOX® or Power Assist® Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Features Attaches to TapeTech EasyClean® Boxes Attaches to TapeTech MAXXBOX® Attaches to TapeTech Power Assist® Boxes Anodized aluminum handle Adjustable grip There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/0000101_M_.jpg,Exact identifier match,SKU,8054TT,"TapeTech Flat Box Handle - 54""",variation,TapeTech,1,,drywall-finishing-tool,8054TT
TapeTech,72 in TapeTech Finishing Box Handle,8072TT,"The TapeTech Box Handles attach to the TapeTech EasyClean®, MAXXBOX® or Power Assist® Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. Features Attaches to TapeTech EasyClean® Boxes Attaches to TapeTech MAXXBOX® Attaches to TapeTech Power Assist® Boxes Anodized aluminum handle Adjustable grip There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/0000101_M_.jpg,Exact identifier match,SKU,8072TT,"TapeTech Flat Box Handle - 72""",variation,TapeTech,1,,drywall-finishing-tool,8072TT
TapeTech,TapeTech Outside Corner Roller,17TT,The TapeTech Outside Corner Roller firmly embeds paper-faced corner bead on external drywall corners and removes the excess joint compound from beneath it. The nylon rollers provide a smooth surface to prevent damage to the corner bead. Use with the FHTT Fiberglass Handle or the XHTT Extension Handle – not included. Features Embeds paper faced outside corner bead into compound or adhesive Easy clean design There are currently no resources for this product.,https://s3.amazonaws.com/gmscom/master/media-common/product/TTT17TT_med.jpg,Exact identifier match,SKU,17TT,TapeTech Corner Roller - Outside Corner,variation,TapeTech,1,,drywall-finishing-tool,17TT
TapeTech,16TT Mud Head,16TT,"Operation The Mud Head is designed to place a consistently wide ribbon of joint compound to each side of the internal or external corner for installation of paper tape or corner bead. Snap the Mud Head onto the corner applicator or MudRunner® and fill it with joint compound. Start at one end of the corner and apply pressure to the corner applicator or MudRunner™ to start the flow of compound while moving the tool along the corner to the opposite end. Now apply the tape or corner bead. Maintenance Clean thoroughly with brush and water (or water hose) to remove all joint compound from the tool. After the tool is clean, lightly oil with Ames® Bazooka® Oil or any light machine oil. 16TT Schematic There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT16TT_med.jpg,Exact identifier match,SKU,16TT,TapeTech Applicator Head - Outside Corner,variation,TapeTech,1,,drywall-finishing-tool,16TT
TapeTech,"QuickBox QSX - 6.5""",QB06QSX,"The new QuickBox  QSX from TapeTech is the first finishing box specifically designed to be used with fast-setting joint compounds. The 6    QuickBox  QSX is the perfect tool for contractors who use fast-setting joint compound for the first coat over the paper or fiberglass joint tape. Constructed from advanced space age materials, fast-setting joint compound is easily removed from the finishing box, even hours or days later. The compound literally falls out of the QuickBox  QSX with a few light taps. The glass-filled polypropylene shell provides a slick surface with maximum strength and durability. The optimized blade design matches the blade with the application, eliminating the need to make adjustments or change crown settings. And it takes just a few seconds to change the long-lasting blades. QuickBox  QSX works with all finishing box handles, including the Wizard . Now you can combine the speed and consistency of finishing boxes with the speed of fast-setting joint compound! Includes: (1) QuickBox QSX (1) QB60035 Blade (1) QB60235 Blade There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTTQB06QSX_M.jpg,Exact identifier match,SKU,QB06-QSX,"TapeTech QuickBox® QSX Finishing Box - 6.5""",variation,TapeTech,1,,drywall-finishing-tool,QB06-QSX
TapeTech,"QuickBox QSX - 8.5""",QB08QSX,"The QuickBox QSX from TapeTech is the first finishing box specifically designed to be used with fast-setting joint compounds. The 8 QuickBox QSX is the perfect tool for contractors who use fast-setting joint compound for the first coat over the paper or fiberglass joint tape. Constructed from advanced space age materials, fast-setting joint compound is easily removed from the finishing box, even hours or days later. The compound literally falls out of the QuickBox QSX with a few light taps. The glass-filled polypropylene shell provides a slick surface with maximum strength and durability. The optimized blade design matches the blade with the application, eliminating the need to make adjustments or change crown settings. And it takes just a few seconds to change the long-lasting blades. QuickBox QSX works with all finishing box handles, including the Wizard. Now you can combine the speed and consistency of finishing boxes with the speed of fast-setting joint compound! There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTTQB08QSX_M.jpg,Exact identifier match,SKU,QB08-QSX,"TapeTech QuickBox® QSX Finishing Box - 8.5""",variation,TapeTech,1,,drywall-finishing-tool,QB08-QSX
TapeTech,"TapeTech Closet Crusher 18"" Support Handle",FHTTCC,"TapeTech Closet Crusher 18"" Support Handle There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTTFHTTCC_M.jpg,Exact identifier match,SKU,FHTT-CC,TapeTech Support Handle - Closet Crusher Fiberglass,variation,TapeTech,1,,drywall-finishing-tool,FHTT-CC
TapeTech,"7"" Power Assist MAXXBOX Finishing Box",PAHC07,"Introducing the new Power Assist  MAXXBOX  finishing boxes from TapeTech . Now you can have the extra capacity you want with half the effort required from other high capacity finishing boxes. Featuring the same smart design that matches the usable capacity to the application, the Power Assist  MAXXBOX  is sure to become the industry standard for finishing! These boxes work with all TapeTech finishing handles, including the 8000TT-PA Wizard  handle for Power Assist  boxes. With a usable joint compound capacity that varies by less than 10% across the range, the TapeTech Power Assist  finishing boxes hold the right amount of joint compound to keep you on the wall longer without wearing you out. The Power Assist  series features TapeTech s famous EasyClean  design. The adjustable crown setting dial allows the user to easily adjust the amount of joint compound applied over the tape on the drywall joint. This is very helpful when progressing from the first embedding application to the second or third finishing coat. The pivoting axle helps to compensate when the drywall or sheetrock on one side of the joint is higher than the other side of the joint. The new EasyRoll  wheel system allows you to expertly finish all types of outside corner bead up to two times faster than finishing by hand. EasyRoll  wheels work with all types of outside corner bead including metal, paper-faced, vinyl and bullnose. EasyRoll  wheels provide a shoulder to guide the finishing box along the corner bead without after-market attachments or damage to the axle. The shoulder of the EasyRoll wheels is more t",https://s3.amazonaws.com/gmscom/master/media-common/product/TTTPAHC07_M.jpg,Exact identifier match,SKU,PAHC07,"TapeTech Power Assist® MaxxBox® Finishing Box - 7""",variation,TapeTech,1,,drywall-finishing-tool,PAHC07
TapeTech,Grip Assembly For Box Handle,804003F,Replacement Grip Assembly for TapeTech Box Handles There are currently no resources for this product.,https://s3.amazonaws.com/gmscom/master/media-common/product/TTT804003F_M.jpg,Exact identifier match,SKU,804003F,TapeTech Grip Assembly For Box Handle,simple,TapeTech,1,Drywall Finishing Tools > TapeTech > Handles & Extensions,drywall-finishing-tool,804003F
TapeTech,"3.5"" Corner Flusher - Semi-Automatic",CF35TT,"TapeTech Corner Flushers make quick work of wiping or finishing inside corners. Direct flushers are used to apply joint compound to internal corners. Indirect flushers simply smooth compound that has been applied by another tool. TapeTech flushers work as both a direct and indirect flusher. That means you don’t have to decide which model to get, only which sizes fit your needs. The Corner Flushers fit all TapeTech corner tools (Compound Tubes, 88TTF and HF handles, 35TT and 50TT Corner Applicators and 14TT MudRunner®). There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTTCF35TT_M.jpg,Exact identifier match,SKU,CF35TT,"TapeTech Direct Corner Flusher - 3.5""",variation,TapeTech,1,,variation,CF35TT
TapeTech,42 in TapeTech EasyFinish Box Handle,8142TT,"The TapeTech EasyFinish® Box Handles attach to the TapeTech EasyClean™, EasyClean™ High Capacity or Power Assist™ Finishing Boxes and provide control to cleanly sweep the boxes off the joint for a perfect finish. They incorporate an ergonomic, bent handle design for increased leverage and less effort. The EasyFinish® handles are highly recommended for use with the TapeTech Power Assist™ Finishing Boxes as the bent handle helps to activate the Power Assist™ mechanism. Features The best type of handle to use with Power Assist™ Finishing Boxes Easier to use on overhead work Attaches to TapeTech EasyClean™ Boxes Attaches to TapeTech MAXXBOX® Attaches to TapeTech EasyClean™ High Capacity Boxes Ergonomic bent handle design Anodized aluminum handle Adjustable grip There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTT8142TT_M.jpg,Exact identifier match,SKU,8142TT,"TapeTech EasyFinish™ Box Handle - 42""",variation,TapeTech,1,,drywall-finishing-tool,8142TT
TapeTech,TapeTech 17TTE Outside Corner Roller,17TTE,TapeTech 17TTE Outside Corner Roller There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/TTT17TTE_M.jpg,Exact identifier match,SKU,17TTE,TapeTech Corner Roller - Flex Tape Outside Corner,variation,TapeTech,1,,drywall-finishing-tool,17TTE
TapeTech,TapeTech Nail Spotter Adapter,NSATT,Nail spotter adapter for TapeTech Fiberglass (FHTT) or Extension (XHTT) handles. There are currently no resources for this product.,https://s3.amazonaws.com/gmscom/master/media-common/product/TTTNSATT_M.jpg,Exact identifier match,SKU,NSA-TT,TapeTech Support Handle Adapter - Nail Spotter,variation,TapeTech,1,,drywall-finishing-tool,NSA-TT
TapeTech,"24"" Compound Tube - Semi-Automatic",CT24TT,"TapeTech Compound Tubes supply joint compound to Corner Flushers for finishing inside corners. Also attaches to TapeTech Applicator Heads for applying corner bead to internal and external corners. Available in three sizes, the Compound Tubes disassemble for easy cleaning. There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTTCT24TT_M.jpg,Exact identifier match,SKU,CT24TT,"TapeTech Compound Tube - 24""",variation,TapeTech,1,,variation,CT24TT
TapeTech,"36"" Compound Tube - Semi-Automatic",CT36TT,"TapeTech Compound Tubes supply joint compound to Corner Flushers for finishing inside corners. Also attaches to TapeTech Applicator Heads for applying corner bead to internal and external corners. Available in three sizes, the Compound Tubes disassemble for easy cleaning. There are currently no resources for this product.",https://s3.amazonaws.com/gmscom/master/media-common/product/TTTCT36TT_M.jpg,Exact identifier match,SKU,CT36TT,"TapeTech Compound Tube - 36""",variation,TapeTech,1,,variation,CT36TT
TapeTech,Compound Tube Filler Adapter,CTA01TT,"The TapeTech Compound Tube Filler Adapter, together with any size compound tube, is an alternative to filling finishing boxes with the loading pump. It quickly attaches to compound tubes by removing the outlet assembly, inserting the Filler Adapter and securing it with the quick-release latches. Joint compound is drawn from the bucket making it easier to use when working on scaffolding. There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTTCTA01TT_M.jpg,Exact identifier match,SKU,CTA01TT,TapeTech Compound Tube Filler Adapter,simple,TapeTech,1,Drywall Finishing Tools > TapeTech > Corner Tools,drywall-finishing-tool,CTA01TT
TapeTech,Extra Long Gooseneck Adapter,85XLTT,The TapeTech Extra Long Gooseneck is designed to work in conjunction with the 76XLTT EasyClean® Loading Pump. The foot of the gooseneck should always be placed on the same level or surface as the foot stand of the 76XLTT loading pump. There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/TTT85XLTT_M.jpg,Exact identifier match,SKU,85XLTT,TapeTech Gooseneck - Extra Long,variation,TapeTech,1,,drywall-finishing-tool,85XLTT
TapeTech,TapeTech Brakeless Extendable Finishing Box Handle,BHE,"Perfect for both new or experienced ATF tool users. No learning curve, the friction brake design eliminates the need for new users to learn how and when to properly apply the brake found on traditional finishing box handles. Experienced users, these handles give your hands a permanent vacation after years of squeezing traditional brake-style handles. Features: Easy To Clean Durable Fiberglass Easy Grip Star Knob Optimal Diameter Handle Extends From 34"" - 60"" Works With All TapeTech And Other Major Brand Flat Boxes There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTTBHE_M.jpg,Exact identifier match,SKU,BHE,"TapeTech Brakeless Box Handle - Extendable 34""-60""",variation,TapeTech,1,,drywall-finishing-tool,BHE
TapeTech,TapeTech Brakeless Finishing Box Handle,BH,"Perfect for both new or experienced ATF tool users. No learning curve, the friction brake design eliminates the need for new users to learn how and when to properly apply the brake found on traditional finishing box handles. Experienced users, these handles give your hands a permanent vacation after years of squeezing traditional brake-style handles. Features: Easy To Clean Durable Fiberglass Easy Grip Star Knob Optimal Diameter Handle 34"" Length Works With All TapeTech And Other Major Brand Flat Boxes There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/TTTBHE_M.jpg,Exact identifier match,SKU,BH,"TapeTech Brakeless Box Handle - Fixed 34""",variation,TapeTech,1,,drywall-finishing-tool,BH
TapeTech,TapeTech Gooseneck Riser,GSRTT,TapeTech Gooseneck Riser There are currently no resources for this product.,https://s3.amazonaws.com/tswfastcomfiles/product/TTTGSRTT_M.jpg,Exact identifier match,SKU,GSR-TT,TapeTech Gooseneck Riser,simple,TapeTech,1,Drywall Finishing Tools > TapeTech > Mud Pans & Pumps,drywall-finishing-tool,GSR-TT
TapeTech,TapeTech MudRunner Pro,MR01TT,"TapeTech MudRunner® Pro MR01TT The new second generation MudRunner® Pro tool applies joint compound to inside and outside corners faster and with precision control and minimal effort. The new MudRunner® Pro offers a tremendous update in the efficiency of finishing corners in drywall. The tool offers more versatility when needed in adjustment to length, both integrated and with the MRX01TT extension (sold separately). The new MudRunner® Pro also offers a 20% increase in piston strength for greater compound application. Features: Adjustable Length: 52.5″ – 60.5″ Use With Any Inside Or Outside Corner Finisher Thicker Mud Applies Effortlessly Clear Tube For Visible Mud Level Reduces Wear-and-Tear On Your Shoulders Requires A Pump/Filler To Fill Requires An Applicator Head To Apply/Finish There are currently no resources for this product.",https://s3.amazonaws.com/tswfastcomfiles/product/20253_MD-TTTMR01TT_M.jpg,Exact identifier match,SKU,MR01TT,TapeTech MudRunner® Compound Applicator - Pro,variation,TapeTech,1,,drywall-finishing-tool,MR01TT
