row_number,sku,type,name,parent_sku,current_categories,proposed_categories,disposition,evidence_basis,requires_review,notes
563,4-778,variation,"LEVEL5 50"" Fixed Handle - Corner Applicator",LV5-FIXED-HANDLE-50,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU LV5-FIXED-HANDLE-50; approved target taxonomy + current functional leaf,0,
564,4-779,variation,"LEVEL5 50"" Fixed Handle - Corner Finisher",LV5-FIXED-HANDLE-50,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU LV5-FIXED-HANDLE-50; approved target taxonomy + current functional leaf,0,
565,4-792,simple,"LEVEL5 31""- 50"" Corner Roller/Nail Spotter Handle",,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
566,4-760,simple,LEVEL5 Automatic Taper,,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,Taping & Finishing Tools > Automatic Taping Tools > Automatic Tapers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
567,4-715,simple,LEVEL5 Box Filler,,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
568,4-771,simple,LEVEL5 Compound Pump,,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,deterministic_mapping,approved target taxonomy + current functional leaf,0,
569,4-741,simple,LEVEL5 Compound Tube,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
570,4-707,simple,LEVEL5 Corner Roller,,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
571,5-311,simple,LEVEL5 Drywall Banjo,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Tapers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Tapers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
572,PT-CF,variable,Platinum Angle Head Corner Finisher with Wheels,,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
573,PT-CF2.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 2.5""",PT-CF,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU PT-CF; approved target taxonomy + current functional leaf,0,
574,PT-3CF,variation,"Platinum Angle Head Corner Finisher with Wheels - 3""",PT-CF,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU PT-CF; approved target taxonomy + current functional leaf,0,
575,PT-CF3.5,variation,"Platinum Angle Head Corner Finisher with Wheels - 3.5""",PT-CF,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,Taping & Finishing Tools > Automatic Taping Tools > Angle Heads & Corner Finishers,inherited_from_parent,exact parent SKU PT-CF; approved target taxonomy + current functional leaf,0,
576,PT-CT,variable,Platinum Compound Tube,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
577,PT-CT24,variation,"Platinum Compound Tube - 24""",PT-CT,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,inherited_from_parent,exact parent SKU PT-CT; approved target taxonomy + current functional leaf,0,
578,PT-CT36,variation,"Platinum Compound Tube - 36""",PT-CT,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,inherited_from_parent,exact parent SKU PT-CT; approved target taxonomy + current functional leaf,0,
579,PT-CT42,variation,"Platinum Compound Tube - 42""",PT-CT,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Tubes,inherited_from_parent,exact parent SKU PT-CT; approved target taxonomy + current functional leaf,0,
580,PT-BH,variable,Platinum Flat Box Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
581,PT-BH34,variation,"Platinum Flat Box Handle - 34""",PT-BH,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU PT-BH; approved target taxonomy + current functional leaf,0,
582,PT-BH42,variation,"Platinum Flat Box Handle - 42""",PT-BH,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU PT-BH; approved target taxonomy + current functional leaf,0,
583,PT-BH54,variation,"Platinum Flat Box Handle - 54""",PT-BH,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU PT-BH; approved target taxonomy + current functional leaf,0,
584,PT-FB,variable,Platinum Flat Finishing Box,,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,deterministic_mapping,approved target taxonomy + current functional leaf,0,
585,PT-10FB,variation,"Platinum Flat Finishing Box - 10""",PT-FB,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU PT-FB; approved target taxonomy + current functional leaf,0,
586,PT-12FB,variation,"Platinum Flat Finishing Box - 12""",PT-FB,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU PT-FB; approved target taxonomy + current functional leaf,0,
587,PT-14FB,variation,"Platinum Flat Finishing Box - 14""",PT-FB,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU PT-FB; approved target taxonomy + current functional leaf,0,
588,PT-8FB,variation,"Platinum Flat Finishing Box - 8""",PT-FB,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,Taping & Finishing Tools > Automatic Taping Tools > Flat Boxes,inherited_from_parent,exact parent SKU PT-FB; approved target taxonomy + current functional leaf,0,
589,4-714,simple,LEVEL5 Gooseneck,,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
590,4-772,simple,LEVEL5 MiniShot,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
591,4-773,simple,LEVEL5 MiniShot Ext. Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
592,4-746,simple,LEVEL5 Outside Corner Tool,,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
593,PT-NS,variable,Platinum Nail Spotter,,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,deterministic_mapping,approved target taxonomy + current functional leaf,0,
594,PT-2NS,variation,"Platinum Nail Spotter - 2""",PT-NS,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,inherited_from_parent,exact parent SKU PT-NS; approved target taxonomy + current functional leaf,0,
595,PT-3NS,variation,"Platinum Nail Spotter - 3""",PT-NS,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,Taping & Finishing Tools > Automatic Taping Tools > Nail Spotters,inherited_from_parent,exact parent SKU PT-NS; approved target taxonomy + current functional leaf,0,
596,PT-SSCF,variable,Platinum Stainless Steel Corner Flusher,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
597,PT-3.5CF,variation,"Platinum Stainless Steel Corner Flusher - 3.5""",PT-SSCF,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU PT-SSCF; approved target taxonomy + current functional leaf,0,
598,PT-2.5CF,variation,"Platinum Stainless Steel Corner Flusher - 2.5""",PT-SSCF,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU PT-SSCF; approved target taxonomy + current functional leaf,0,
599,PT-CORNER-HANDLE-50,variable,"Platinum 50"" Corner Tool Handle",,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
600,PT-CFH50,variation,"Platinum 50"" Corner Tool Handle - Angle Head",PT-CORNER-HANDLE-50,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU PT-CORNER-HANDLE-50; approved target taxonomy + current functional leaf,0,
601,PT-CAH50,variation,"Platinum 50"" Corner Tool Handle - Corner Box",PT-CORNER-HANDLE-50,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU PT-CORNER-HANDLE-50; approved target taxonomy + current functional leaf,0,
602,PT-CRH50,variation,"Platinum 50"" Corner Tool Handle - Corner Roller",PT-CORNER-HANDLE-50,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU PT-CORNER-HANDLE-50; approved target taxonomy + current functional leaf,0,
603,PT-90-APPLICATOR,variable,Platinum 90° Corner Applicator,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
604,PT-ICA,variation,Platinum 90° Corner Applicator - Inside,PT-90-APPLICATOR,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU PT-90-APPLICATOR; approved target taxonomy + current functional leaf,0,
605,PT-OCA,variation,Platinum 90° Corner Applicator - Outside,PT-90-APPLICATOR,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU PT-90-APPLICATOR; approved target taxonomy + current functional leaf,0,
606,PT-CORNER-ROLLER,variable,Platinum Corner Roller,,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
607,PT-CRE,variation,Platinum Corner Roller - ECO Inside,PT-CORNER-ROLLER,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,inherited_from_parent,exact parent SKU PT-CORNER-ROLLER; approved target taxonomy + current functional leaf,0,
608,PT-CR,variation,Platinum Corner Roller - Inside,PT-CORNER-ROLLER,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,inherited_from_parent,exact parent SKU PT-CORNER-ROLLER; approved target taxonomy + current functional leaf,0,
609,PT-OCR,variation,Platinum Corner Roller - Outside 90°,PT-CORNER-ROLLER,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,Taping & Finishing Tools > Automatic Taping Tools > Corner Rollers,inherited_from_parent,exact parent SKU PT-CORNER-ROLLER; approved target taxonomy + current functional leaf,0,
610,PT-FA,simple,"Platinum 4"" Flat Applicator",,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
611,PT-CA8,simple,"Platinum 8"" Corner Applicator",,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
612,PT-BF,simple,Platinum Box Filler Attachment,,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
613,PT-CP,simple,Platinum Drywall Pump w/Filler,,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,Taping & Finishing Tools > Automatic Taping Tools > Loading Pumps,deterministic_mapping,approved target taxonomy + current functional leaf,0,
614,PT-FIN,simple,Platinum Drywall Starter Finishing Set,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
615,PT-EXT3IN1-1,simple,Platinum Extendable Angle Head Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
616,PT-EBH,simple,"Platinum Extendable Flat Box Handle 40"" – 64""",,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
617,SP-S1-A,variable,SurPro S1 Aluminum Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
618,S1-A-1624,variation,"SurPro S1 Aluminum Drywall Stilts - 16""-24""",SP-S1-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1-A; approved separation from tool-shopping taxonomy,0,
619,S1-A-2030,variation,"SurPro S1 Aluminum Drywall Stilts - 20""-30""",SP-S1-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1-A; approved separation from tool-shopping taxonomy,0,
620,S1-A-2640,variation,"SurPro S1 Aluminum Drywall Stilts - 26""-40""",SP-S1-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1-A; approved separation from tool-shopping taxonomy,0,
621,SP-S1-M,variable,SurPro S1 Magnesium Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
622,S1-M-1624,variation,"SurPro S1 Magnesium Drywall Stilts - 16""-24""",SP-S1-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1-M; approved separation from tool-shopping taxonomy,0,
623,S1-M-2030,variation,"SurPro S1 Magnesium Drywall Stilts - 20""-30""",SP-S1-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1-M; approved separation from tool-shopping taxonomy,0,
624,S1-M-2640,variation,"SurPro S1 Magnesium Drywall Stilts - 26""-40""",SP-S1-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1-M; approved separation from tool-shopping taxonomy,0,
625,SP-S1X-A,variable,SurPro S1X Aluminum Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
626,S1X-A-2131,variation,"SurPro S1X Aluminum Drywall Stilts - 21""-31""",SP-S1X-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1X-A; approved separation from tool-shopping taxonomy,0,
627,S1X-A-2640,variation,"SurPro S1X Aluminum Drywall Stilts - 26""-40""",SP-S1X-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1X-A; approved separation from tool-shopping taxonomy,0,
628,SP-S1X-M,variable,SurPro S1X Magnesium Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
629,S1X-M-2131,variation,"SurPro S1X Magnesium Drywall Stilts - 21""-31""",SP-S1X-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1X-M; approved separation from tool-shopping taxonomy,0,
630,S1X-M-2640,variation,"SurPro S1X Magnesium Drywall Stilts - 26""-40""",SP-S1X-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S1X-M; approved separation from tool-shopping taxonomy,0,
631,SP-S2-A,variable,SurPro S2 Aluminum Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
632,S2-A-1624,variation,"SurPro S2 Aluminum Drywall Stilts - 16""-24""",SP-S2-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2-A; approved separation from tool-shopping taxonomy,0,
633,S2-A-2030,variation,"SurPro S2 Aluminum Drywall Stilts - 20""-30""",SP-S2-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2-A; approved separation from tool-shopping taxonomy,0,
634,S2-A-2640,variation,"SurPro S2 Aluminum Drywall Stilts - 26""-40""",SP-S2-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2-A; approved separation from tool-shopping taxonomy,0,
635,SP-S2-M,variable,SurPro S2 Magnesium Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
636,S2-M-1624,variation,"SurPro S2 Magnesium Drywall Stilts - 16""-24""",SP-S2-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2-M; approved separation from tool-shopping taxonomy,0,
637,S2-M-2030,variation,"SurPro S2 Magnesium Drywall Stilts - 20""-30""",SP-S2-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2-M; approved separation from tool-shopping taxonomy,0,
638,S2-M-2640,variation,"SurPro S2 Magnesium Drywall Stilts - 26""-40""",SP-S2-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2-M; approved separation from tool-shopping taxonomy,0,
639,PT-MNBH,simple,Platinum Mini Box Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
640,PT-AICA,simple,Platinum 4 Wheel Inside Angle / Corner Applicator,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
641,PT-TP,simple,Platinum Semi Automatic Drywall Taper,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Tapers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Semi-Automatic Tapers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
642,PT-GN,simple,Platinum Gooseneck,,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,Taping & Finishing Tools > Automatic Taping Tools > Goosenecks & Box Fillers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
643,SP-S2X-A,variable,SurPro S2X Aluminum Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
644,S2X-A-3852,variation,"SurPro S2X Aluminum Drywall Stilts - 38""-52""",SP-S2X-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2X-A; approved separation from tool-shopping taxonomy,0,
645,S2X-A-2640,variation,"SurPro S2X Aluminum Drywall Stilts - 26""-40""",SP-S2X-A,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2X-A; approved separation from tool-shopping taxonomy,0,
646,SP-S2X-M,variable,SurPro S2X Magnesium Drywall Stilts,,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,preserved_separate_domain,approved separation from tool-shopping taxonomy,0,
647,S2X-M-2131,variation,"SurPro S2X Magnesium Drywall Stilts - 21""-31""",SP-S2X-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2X-M; approved separation from tool-shopping taxonomy,0,
648,S2X-M-2640,variation,"SurPro S2X Magnesium Drywall Stilts - 26""-40""",SP-S2X-M,Stilts & Accessories > Stilts,Stilts & Accessories > Stilts,inherited_from_parent,exact parent SKU SP-S2X-M; approved separation from tool-shopping taxonomy,0,
649,TT-APPLICATOR-HEAD,variable,TapeTech Applicator Head,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,deterministic_mapping,approved target taxonomy + current functional leaf,0,
650,16TT,variation,TapeTech Applicator Head - Outside Corner,TT-APPLICATOR-HEAD,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-APPLICATOR-HEAD; approved target taxonomy + current functional leaf,0,
651,16TT90,variation,TapeTech Applicator Head - Inside Corner,TT-APPLICATOR-HEAD,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,Taping & Finishing Tools > Semi-Automatic Taping Tools > Compound Applicators,inherited_from_parent,exact parent SKU TT-APPLICATOR-HEAD; approved target taxonomy + current functional leaf,0,
652,TT-BRAKELESS-BOX-HANDLE,variable,TapeTech Brakeless Box Handle,,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,deterministic_mapping,approved target taxonomy + current functional leaf,0,
653,BHE-SW,variation,"TapeTech Brakeless Box Handle - Rotational Extendable 34""-60""",TT-BRAKELESS-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-BRAKELESS-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
654,BH,variation,"TapeTech Brakeless Box Handle - Fixed 34""",TT-BRAKELESS-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-BRAKELESS-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
655,BHE,variation,"TapeTech Brakeless Box Handle - Extendable 34""-60""",TT-BRAKELESS-BOX-HANDLE,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,Taping & Finishing Tools > Automatic Taping Tools > Handles & Extensions,inherited_from_parent,exact parent SKU TT-BRAKELESS-BOX-HANDLE; approved target taxonomy + current functional leaf,0,
656,TTPFB,simple,TapeTech Paper Faced Bead Pro Set,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Semi-Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
657,TTBTS,simple,TapeTech Basic Taping Set,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
658,TTPPS-EF,simple,TapeTech Pro Performance Easy Finish Set,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
659,TTSFS-2,simple,TapeTech Standard Full Set - With 2 Pumps,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
660,TTCFS,simple,TapeTech Corner Finishing Set,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Semi-Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
661,TTSFS,simple,TapeTech Standard Full Set - Standard,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
662,TTPPS,simple,TapeTech Pro Performance Set,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
663,TTPSS,simple,TapeTech Professional Starter Set,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
664,TTBBS,simple,TapeTech Basic Box Set,,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
665,TTCFS-M,simple,TapeTech MudRunner Corner Finishing Set,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Tool Sets,Taping & Finishing Tools > Semi-Automatic Taping Tools > Tool Sets,deterministic_mapping,approved target taxonomy + current functional leaf,0,
666,TT-COMBO-CORNER-FLUSHER,variable,TapeTech Combo Corner Flusher,,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,deterministic_mapping,approved target taxonomy + current functional leaf,0,
667,CF25COMBO,variation,"TapeTech Combo Corner Flusher - 2.5""",TT-COMBO-CORNER-FLUSHER,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,Taping & Finishing Tools > Semi-Automatic Taping Tools > Corner Flushers,inherited_from_parent,exact parent SKU TT-COMBO-CORNER-FLUSHER; approved target taxonomy + current functional leaf,0,
