match_status,match_basis,confidence,supplier_brand,supplier_sku,supplier_source_sku,supplier_name,supplier_category,supplier_weight,supplier_length,supplier_width,supplier_height,catalog_type,catalog_sku,catalog_name,catalog_brand,catalog_categories,catalog_parent,catalog_weight,catalog_length,catalog_width,catalog_height,matched_identifier,candidate_count,name_score,name_score_gap,numeric_tokens_match,category_compatible,dimension_score,review_notes
unmatched,,none,TapeTech,210060,TTT210060,PIVOT BEARING TAPETECH,AUTOMATIC TT PARTS,0.0155,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,210073,TTT210073,SHOULDER SCREW TAPETECH,AUTOMATIC TT PARTS,0.022,0.5,0.5,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,210096,TTT210096,"SEAL 7"" TAPETECH",AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,212081,TTT212081,ARM POWER ASSIST TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,212084,TTT212084,FLANGE LEFT POWER ASSIST TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,212085,TTT212085,FLANGE RIGHT POWER ASSIST TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,212086,TTT212086,POWER ASSIST HOOK,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,212089,TTT212089,SPACER (POWER ASSIST) TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,212090,TTT212090,SPRING (POWER ASSIST) TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,213051,TTT213051,BOX WHEEL SIDE GUIDE TAPETECH,AUTOMATIC TT PARTS,0.0315,,,,,,,,,,,,,,,35,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,213083,TTT213083,COG ( POWER ASSIST) TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2190646,TTT2190646,SPRING WASHER BELLEVILLE,AUTOMATIC TT PARTS,0.0001,0.3,0.3,0.01,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2190676,TTT2190676,O RING (NEW STYLE),AUTOMATIC TT PARTS,0.019,0.5,3,5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,219080,TTT219080,"Screw, 6-32 X 5/8",AUTOMATIC TT PARTS,0.003,0.25,0.25,0.6,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,219081,TTT219081,TT SCREW 6-32 X 7/16 FLAT HD SS,AUTOMATIC TT PARTS,0.002,0.25,0.25,0.5,,,,,,,,,,,,9,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,219091,TTT219091,SPRING,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,219092,TTT219092,"4-40 X 1""BIND HEAD SCREW",AUTOMATIC TT PARTS,0.00133,1,0.15,0.15,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,219095,TTT219095,#4 NYLON FLAT WASHER,AUTOMATIC TT PARTS,0.00075,0.49,0.1,0.49,,,,,,,,,,,,7,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,24D166,TTT24D166,SWIVEL Z COMPLETE TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,2500016,TTT2500016,"10"" SS BLADE FLAT BOX",AUTOMATIC TT PARTS,0.023,10.25,0.25,0.25,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,250009,TTT250009,SHIM 10 SHIM 10,AUTOMATIC TT PARTS,0.05,,,,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,250026F,TTT250026F,"NEW WIPER ONE PIECE FOR 10"" FLAT BOX",AUTOMATIC TT PARTS,0.09,12,4,1,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,250040F,TTT250040F,"10"" TIE ROD",AUTOMATIC TT PARTS,0.01,0.2,0.2,11,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,251023G,TTT251023G,SIDE PLATE UNIVERSAL TAPETECH,AUTOMATIC TT PARTS,0.156,0.1,3.5,6,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,251025G,TTT251025G,SIDE PLATE TT TAPETECH,AUTOMATIC TT PARTS,0.1605,0.25,3.25,5.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,254002,TTT254002,"10"" BOX BLADE HOLDER ASSEMBLY",AUTOMATIC TT PARTS,0.1485,10.25,1,0.25,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,254005,TTT254005,CLAMP ASSEMBLY TAPETECH,AUTOMATIC TT PARTS,0.0665,10,1,1,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,255045G,TTT255045G,"10"" AXLE STANDARD EZ ROLL WHEELS",AUTOMATIC TT PARTS,0.151,9.25,0.75,0.25,,,,,,,,,,,,50,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,260024F,TTT260024F,"10"" Wiper",AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,260071,TTT260071,"10"" SPACER ROD TAPETECH",AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,3000016,TTT3000016,"12"" SS BLADE FLAT BOX",AUTOMATIC TT PARTS,0.026,12,0.2,0.2,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,300026F,TTT300026F,"NEW WIPER ONE PIECE FOR 12"" FLAT BOX",AUTOMATIC TT PARTS,0.13,,,,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,300040F,TTT300040F,"12"" TIE ROD",AUTOMATIC TT PARTS,0.0315,0.1,0.1,12.25,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,303010,TTT303010,"12"" CROWN SPRING TAPETECH",AUTOMATIC TT PARTS,0.04,7,0.3,0.1,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,304002,TTT304002,"12"" BOX BLADE HOLDER",AUTOMATIC TT PARTS,0.1625,12.5,1,0.25,,,,,,,,,,,,55,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,305045G,TTT305045G,"12"" AXLE STANDARD EZ ROLL WHEELS",AUTOMATIC TT PARTS,0.185,10,1,1,,,,,,,,,,,,50,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,306027G,TTT306027G,"12"" PRESSURE PLATE",AUTOMATIC TT PARTS,1.36,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,310024F,TTT310024F,"12"" WIPER",AUTOMATIC TT PARTS,0.17,11.5,5.5,0.5,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,310071,TTT310071,"12"" SPACER ROD TAPETECH",AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,3390736,TTT3390736,10-24 X1 1/4 SL. FIL HD SCREW,AUTOMATIC TT PARTS,0.01008,0.3,0.3,1.3,,,,,,,,,,,,6,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,340001,TTT340001,"15"" SS BLADE",AUTOMATIC TT PARTS,0.0345,0.1,0.1,15,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,340026,TTT340026,"15"" WIPER TAPETECH",AUTOMATIC TT PARTS,0.4,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,344002,TTT344002,BLADE HOLDER ASSEMBLY TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,350008,TTT350008,"8"" WIPER SET",AUTOMATIC TT PARTS,0.09,,,,,,,,,,,,,,,53,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,350033F,TTT350033F,SEAL BLOCK 8,AUTOMATIC TT PARTS,0.05,3,0.5,0.5,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,350034,TTT350034,"8"" PRESSURE PLATE",AUTOMATIC TT PARTS,0.236,7,3,0.25,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,354003F,TTT354003F,FILLER TUBE ASSEMBLY- BODY ONLY TAPETECH,AUTOMATIC TT PARTS,0.041,,,,,,,,,,,,,,,7,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,359005,TTT359005,6-32 X 1/4 BIND HEAD SCREW,AUTOMATIC TT PARTS,0.00233,0.25,0.25,0.3,,,,,,,,,,,,10,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,400009F,TTT400009F,CARBIDE BLADE,AUTOMATIC TT PARTS,0.01,2.5,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,402002F,TTT402002F,SPRING RETAINER STOP,AUTOMATIC TT PARTS,0.0035,0.25,0.5,0.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,402006,TTT402006,INSERT SOCKET FOR ANGLE HEADS,AUTOMATIC TT PARTS,0.0065,1,2,1,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,402012,TTT402012,BALL RETAINER,AUTOMATIC TT PARTS,0.018,0.1,1,2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,402017F,TTT402017F,CENTER CLIP (SHORT),AUTOMATIC TT PARTS,0.0035,0.1,1,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,402019,TTT402019,Blade Holder Stop,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,404014F6,TTT404014F6,CENTER CLIP ASSEMBLY,AUTOMATIC TT PARTS,0.16667,,,,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,409010,TTT409010,RETAINER SPRING TAPETECH,AUTOMATIC TT PARTS,0.001,1,0.25,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,4090116,TTT4090116,ANGLE HEAD SKID,AUTOMATIC TT PARTS,0.006,3,0.02,0.2,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,4090136,TTT4090136,4-40 x 1/8 SOCKET HEAD C SETSCREW +,AUTOMATIC TT PARTS,0.005,0.1,0.1,0.1,,,,,,,,,,,,11,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,409021,TTT409021,RETAINER SPRING,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,420009,TTT420009,Blade Carbide 2.5,AUTOMATIC TT PARTS,0.01,2.75,0.2,0.1,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,450009F,TTT450009F,"3"" ANGLE HEAD CARBIDE BLADE",AUTOMATIC TT PARTS,0.01,3.5,0.1,0.2,,,,,,,,,,,,51,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480002F,TTT480002F,WEAR PAD,AUTOMATIC TT PARTS,0.007,0.15,0.3,2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480005,TTT480005,OUTSIDE TENSION SPRING TAPETECH,AUTOMATIC TT PARTS,0.01,4,1,0.25,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480007F,TTT480007F,ADJUSTABLE ARM - RIGHT,AUTOMATIC TT PARTS,0.0155,0.1,0.25,1.75,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480008F,TTT480008F,ADJUSTABLE ARM - LEFT,AUTOMATIC TT PARTS,0.016,0.25,0.25,1.75,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480016F,TTT480016F,EASYROLL FRAME RIGHT TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480017F6,TTT480017F6,CENTER CLIP (SHORT),AUTOMATIC TT PARTS,0.0045,1,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480021,TTT480021,INSIDE TENSION SPRING TAPETECH,AUTOMATIC TT PARTS,0.0075,0.25,0.5,3.25,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480026,TTT480026,WHEEL WHEEL,AUTOMATIC TT PARTS,0.0065,0.5,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480027,TTT480027,WHEEL BUSHING,AUTOMATIC TT PARTS,0.01,0.3,0.2,0.2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480209,TTT480209,"3 1/2"" ANGLE HEAD CARBIDE BLADE",AUTOMATIC TT PARTS,0.01,4,0.1,0.1,,,,,,,,,,,,52,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,480230,TTT480230,HEAD FRAME STOP TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,8,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,484014F6,TTT484014F6,CENTER CLIP ASSY (SERIAL # HIGHER THAN 23233),AUTOMATIC TT PARTS,0.16666,2,1,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,4890136,TTT4890136,6-32 x 1/8 SOCKET HEAD SETSCREW,AUTOMATIC TT PARTS,0.001,0.125,0.125,0.125,,,,,,,,,,,,9,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,489020,TTT489020,SCREW 4-40 X 5/16 NYLOCK PAN,AUTOMATIC TT PARTS,0.0015,0.1,0.1,0.25,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,489022,TTT489022,SCREW 4-40 X 1/2 BIND HD SS TAPETECH,AUTOMATIC TT PARTS,0.0008,0.25,0.25,0.6,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,4890236,TTT4890236,#6 FLAT WASHER SST FOR CORNER WHEEL,AUTOMATIC TT PARTS,0.0085,0.2,0.2,0.1,,,,,,,,,,,,34,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,4890286,TTT4890286,O-RING 568-109 BUNA,AUTOMATIC TT PARTS,0.001,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,489029,TTT489029,6/32 X 5/8 SOC HD SST SCREW TAPETECH,AUTOMATIC TT PARTS,0.01,0.75,0.2,0.2,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,499023,TTT499023,TTECH 4-40 X 3/16 FLAT HEAD SCREW,AUTOMATIC TT PARTS,0.00117,0.2,0.2,0.2,,,,,,,,,,,,19,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,499024,TTT499024,Washer - .188Id X,AUTOMATIC TT PARTS,0.00075,0.1,0.4,0.4,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,499025,TTT499025,SCREW 6-32 X 1/2 BIND HD 18-8 TAPETECH,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,500028,TTT500028,"7"" WIPER",AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,502005F,TTT502005F,"7"" PIVOT PRESSURE PLATE",AUTOMATIC TT PARTS,0.075,0.75,0.75,2.75,,,,,,,,,,,,43,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,502006,TTT502006,PIVOT BEARING,AUTOMATIC TT PARTS,0.0055,0.5,0.75,0.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,502007,TTT502007,5L7D-Type 4 Nyliner,AUTOMATIC TT PARTS,0.00033,0.4,0.4,0.4,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,5020196,TTT5020196,SEAL,AUTOMATIC TT PARTS,0.01,4,4,2,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,509008,TTT509008,10-32 x 1/2 BIND HEAD SCREW TAPETECH,AUTOMATIC TT PARTS,0.006,0.3,0.3,0.75,,,,,,,,,,,,14,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,509010,TTT509010,4-40 x 5/16 FLAT HEAD SST TAPETECH,AUTOMATIC TT PARTS,0.01,0.2,0.2,0.2,,,,,,,,,,,,15,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,559017,TTT559017,SCREW 1/4-20X 5/8 HEX HEAD TAPETECH,AUTOMATIC TT PARTS,0.01,0.65,0.5,0.5,,,,,,,,,,,,11,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,600022,TTT600022,Handle Connector,AUTOMATIC TT PARTS,0.01,0.5,2.25,0.002,,,,,,,,,,,,26,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,602029F,TTT602029F,SPECIAL RIVET,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,602035,TTT602035,ADJUSTABLE STOP TAPETECH,AUTOMATIC TT PARTS,0,,,,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,602045F,TTT602045F,SPECIAL WASHER TAPE TECH,AUTOMATIC TT PARTS,0.0065,1,0.2,1,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,6090086,TTT6090086,4-40 X 1/2 FLAT HEAD SST SCREW,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,18,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609011,TTT609011,SCREW 6-32 X 1/8 RD HD SS TAPETECH,AUTOMATIC TT PARTS,0.001,0.25,0.25,0.25,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,6090126,TTT6090126,4-40 ELASTIC SST STOP NUT +,AUTOMATIC TT PARTS,0.01,0.1,0.2,0.2,,,,,,,,,,,,2,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609015,TTT609015,NUT BLOCK,AUTOMATIC TT PARTS,0.0045,0.25,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,6090186,TTT6090186,Washer (Plastic),AUTOMATIC TT PARTS,0.0001,0.5,0.001,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609020,TTT609020,FRICTION WASHER TAPETECH,AUTOMATIC TT PARTS,0.0015,0.6,0.05,0.6,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609021,TTT609021,TAPETECH 10-32X5/8 SCREW RD HD,AUTOMATIC TT PARTS,0.00675,0.35,0.35,0.7,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609032,TTT609032,10-32 X 3/4 FLAT HD SST SCREW TAPETECH,AUTOMATIC TT PARTS,0.1,,,,,,,,,,,,,,,14,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,6090486,TTT6090486,4-40 X 3/8 FLAT HEAD SST SCREW,AUTOMATIC TT PARTS,0.01,0.2,0.1,0.1,,,,,,,,,,,,20,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609049,TTT609049,TAPETECH SERRATED HEX FLANGE NUT,AUTOMATIC TT PARTS,0.00433,0.2,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,609050,TTT609050,TAPETECH 6-32 X 3/32 SCREW SLOTTED RD,AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,630030,TTT630030,"2"" N.S. INSERT TAPETECH",AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,44,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,632026,TTT632026,"SPRING, NAIL SPOTTERS LOW FORCE",AUTOMATIC TT PARTS,0.0195,12,0.5,0.5,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,634028,TTT634028,"TAPETECH 2"" PRESS PLATE ASSY W/NEW STYLE TAB",AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,44,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,639020,TTT639020,PLASTIC WASHER TAPETECH,AUTOMATIC TT PARTS,0.0015,0.1,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,650007,TTT650007,"3"" SKID FOR NS03TT TAPETECH",AUTOMATIC TT PARTS,1,,,,,,,,,,,,,,,44,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,650040,TTT650040,SPECIAL WASHER TAPETECH,AUTOMATIC TT PARTS,0.0345,0.5,1,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,659021,TTT659021,TAPETECH 10-32X3/4 SCREW,AUTOMATIC TT PARTS,0.0065,0.3,0.3,0.8,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700004F,TTT700004F,GLAND,AUTOMATIC TT PARTS,0.23,1.5,1.5,0.75,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,7000056,TTT7000056,6226-14 U-CUP,AUTOMATIC TT PARTS,0.001,1,1,0.25,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700010F,TTT700010F,VALVE DISK,AUTOMATIC TT PARTS,0.01,2.5,2.5,0.1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700015F,TTT700015F,LINK,AUTOMATIC TT PARTS,1.23,,,,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,7000296,TTT7000296,PUMP BUSHING LINER,AUTOMATIC TT PARTS,0.01,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700032F,TTT700032F,PUMP FINE MESH SCREEN,AUTOMATIC TT PARTS,0.0165,2.5,2.5,0.25,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700033F,TTT700033F,PUMP COARSE MESH SCREEN (PLACED ON NEW PUMP),AUTOMATIC TT PARTS,0.16,,,,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700036,TTT700036,5/16-24 x 1-7/16 STUD,AUTOMATIC TT PARTS,0.027,1.25,0.2,0.2,,,,,,,,,,,,5,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700037,TTT700037,SPECIAL NUT,AUTOMATIC TT PARTS,0.042,0.75,1,1,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,700042,TTT700042,LANYARD,AUTOMATIC TT PARTS,0.13,0.1,0.1,12,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,7000496,TTT7000496,PUMP GASKET,AUTOMATIC TT PARTS,0.01,2,0.1,3,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,704040,TTT704040,FILLER TUBE ASSEMBLY,AUTOMATIC TT PARTS,0.082,2.5,2.5,0.5,,,,,,,,,,,,7,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,709006,TTT709006,1/4-20X5/8 CAPSCREW SOCKET H TAPETECH,AUTOMATIC TT PARTS,0.01292,0.35,0.35,0.9,,,,,,,,,,,,3,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,709007,TTT709007,HEX HEAD NUT - 5/16-24 TAPETECH,AUTOMATIC TT PARTS,0.046,0.2,0.3,0.3,,,,,,,,,,,,9,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,709012,TTT709012,"WASHER, SPECIAL TAPETECH",AUTOMATIC TT PARTS,0.02,0.1,5,5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,709017,TTT709017,10-32x3/8 FILLISTER HD SST SCREW TAPETECH,AUTOMATIC TT PARTS,0.0355,0.3,0.3,0.3,,,,,,,,,,,,4,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,709023,TTT709023,TAPETECH 5/16-18X7/8 CAPSCREW HEX,AUTOMATIC TT PARTS,0.026,0.5,0.5,1,,,,,,,,,,,,1,,,,,,No credible brand-compatible identifier or name candidate
unmatched,,none,TapeTech,709024,TTT709024,LOCKWASHER 5/16 SAE MED TAPETECH,AUTOMATIC TT PARTS,0.00366,0.1,0.5,0.5,,,,,,,,,,,,0,,,,,,No credible brand-compatible identifier or name candidate
